pair,fmt,I,rmse,rate_Hz,rel
24bits,posit20,0.914572864321608,4.8401442249730895e-05,4990.0,6.73376209171276e-07
24bits,posit24,0.914572864321608,1.0536830833833225e-06,4990.0,1.4659173102476684e-08
24bits,float24,0.9236180904522613,2.5451544917473578e-05,4990.0,3.547244030861783e-07
24bits,posit20,0.9236180904522613,2.5451544917473578e-05,4990.0,3.547244030861783e-07
24bits,posit24,0.9236180904522613,1.6043174632576759e-06,4990.0,2.2359764656878488e-08
24bits,float24,0.9326633165829146,2.5016475753286223e-06,4990.0,3.492865812029393e-08
24bits,posit20,0.9326633165829146,2.5016475753286223e-06,4990.0,3.492865812029393e-08
24bits,posit24,0.9326633165829146,2.5016475753286223e-06,4990.0,3.492865812029393e-08
24bits,float24,0.9417085427135679,3.366347499964525e-05,4990.0,4.7086345558318786e-07
24bits,posit20,0.9417085427135679,2.044824976184742e-05,4990.0,2.86017220254092e-07
24bits,posit24,0.9417085427135679,1.5635298127044858e-07,4990.0,2.186966885143775e-09
24bits,float24,0.9507537688442211,1.0713577662529619e-05,4990.0,1.5012473173929473e-07
24bits,posit20,0.9507537688442211,4.33981470940343e-05,4990.0,6.081194719176997e-07
24bits,posit24,0.9507537688442211,2.8143535228519647e-06,4990.0,3.943631912215562e-08
24bits,float24,0.9597989949748744,4.187540509190572e-05,4990.0,5.878409626976019e-07
24bits,posit20,0.9597989949748744,4.187540509190572e-05,4990.0,5.878409626976019e-07
24bits,posit24,0.9597989949748744,1.2916115207334057e-06,4990.0,1.8131458265532473e-08
24bits,float24,0.9688442211055277,1.8925507759658432e-05,4990.0,2.6615393583827136e-07
24bits,posit20,0.9688442211055277,1.8925507759658432e-05,4990.0,2.6615393583827136e-07
24bits,posit24,0.9688442211055277,1.3663890308966468e-06,4990.0,1.9215855293144678e-08
24bits,float24,0.977889447236181,5.008733518401533e-05,4990.0,7.056660734043585e-07
24bits,posit20,0.977889447236181,4.024389577507489e-06,4990.0,5.6698468396518026e-08
24bits,posit24,0.977889447236181,2.7395760176878963e-06,4990.0,3.859709932862681e-08
24bits,float24,0.986934673366834,2.713743784187037e-05,4990.0,3.8302537734625047e-07
24bits,posit20,0.986934673366834,2.6974286919652445e-05,4990.0,3.8072261966149277e-07
24bits,posit24,0.986934673366834,8.157546107880743e-08,4990.0,1.151378842119037e-09
24bits,float24,0.9959798994974873,1.867057607544683e-07,9990.0,9.833668881441152e-11
24bits,posit20,0.9959798994974873,2.2259206279237997e-06,9990.0,1.1723776664908482e-09
24bits,posit24,0.9959798994974873,1.1487253783031518e-07,9990.0,6.050260559874597e-11
24bits,float24,1.0050251256281406,1.5760875905656157e-06,9990.0,8.313673839436042e-10
24bits,posit20,1.0050251256281406,3.2491651867909207e-06,9990.0,1.7138958377139393e-09
24bits,posit24,1.0050251256281406,2.333822009430854e-07,9990.0,1.231063241779745e-10
24bits,float24,1.014070351758794,5.528430316984949e-07,9990.0,2.9205875635934866e-10
24bits,posit20,1.014070351758794,5.528430316984949e-07,9990.0,2.9205875635934866e-10
24bits,posit24,1.014070351758794,5.031356569576543e-08,9990.0,2.6579908911872865e-11
24bits,float24,1.0231155778894472,4.354851250412604e-06,9990.0,2.304084845875769e-09
24bits,posit20,1.0231155778894472,4.354851250412604e-06,9990.0,2.304084845875769e-09
24bits,posit24,1.0231155778894472,1.3275507022563453e-07,9990.0,7.023866670327198e-11
24bits,float24,1.0321608040201005,3.3316066915454827e-06,9990.0,1.7653735409356481e-09
24bits,posit20,1.0321608040201005,1.493646085811053e-06,9990.0,7.914629557277477e-10
24bits,posit24,1.0321608040201005,2.8733289147191914e-07,9990.0,1.522538315618986e-10
24bits,float24,1.0412060301507537,2.308362132453669e-06,9990.0,1.2250267486965038e-09
24bits,posit20,1.0412060301507537,2.308362132453669e-06,9990.0,1.2250267486965038e-09
24bits,posit24,1.0412060301507537,1.0426425622459919e-07,9990.0,5.5332090668249415e-11
24bits,float24,1.050251256281407,1.2851175740359347e-06,9990.0,6.830370104878773e-10
24bits,posit20,1.050251256281407,3.5401352035452945e-06,9990.0,1.881573651318581e-09
24bits,posit24,1.050251256281407,7.880437969680078e-08,9990.0,4.188434506611866e-11
24bits,float24,1.0592964824120603,2.6187301516881407e-07,9990.0,1.3939682113701838e-10
24bits,posit20,1.0592964824120603,2.6187301516881407e-07,9990.0,1.3939682113701838e-10
24bits,posit24,1.0592964824120603,2.6187301516881407e-07,9990.0,1.3939682113701838e-10
24bits,float24,1.0683417085427136,4.0638812336582295e-06,9990.0,2.1665308767503967e-09
24bits,posit20,1.0683417085427136,4.0638812336582295e-06,9990.0,2.1665308767503967e-09
24bits,posit24,1.0683417085427136,1.5821494652873962e-07,9990.0,8.43473386916294e-11
24bits,float24,1.0773869346733669,3.040636674566415e-06,9990.0,1.6234957986639287e-09
24bits,posit20,1.0773869346733669,1.7846161025654273e-06,9990.0,9.528651578065025e-10
24bits,posit24,1.0773869346733669,2.485368894327368e-08,9990.0,1.327020091489843e-11
24bits,float24,1.0864321608040202,2.017392116148681e-06,9990.0,1.0787994987411958e-09
24bits,posit20,1.0864321608040202,2.017392116148681e-06,9990.0,1.0787994987411958e-09
24bits,posit24,1.0864321608040202,2.079223246399803e-07,9990.0,1.1118636669748125e-10
24bits,float24,1.0954773869346734,9.941475572815607e-07,9990.0,5.324343418290856e-10
24bits,posit20,1.0954773869346734,3.831105220074975e-06,9990.0,2.0518201462027853e-09
24bits,posit24,1.0954773869346734,2.121656370575734e-07,9990.0,1.1362928017888215e-10
24bits,float24,1.1045226130653265,4.796155775770976e-06,9990.0,2.5726120666699286e-09
24bits,posit20,1.1045226130653265,2.9097001810253423e-08,9990.0,1.5607353359773188e-11
24bits,posit24,1.1045226130653265,2.9097001810253423e-08,9990.0,1.5607353359773188e-11
24bits,float24,1.1135678391959798,3.772911216679162e-06,9990.0,2.026863221791274e-09
24bits,posit20,1.1135678391959798,3.772911216679162e-06,9990.0,2.026863221791274e-09
24bits,posit24,1.1135678391959798,1.5397163388645321e-07,9990.0,8.271581916476926e-11
24bits,float24,1.122613065326633,2.7496666580367346e-06,9990.0,1.4794345756482841e-09
24bits,posit20,1.122613065326633,2.0755861193198013e-06,9990.0,1.1167513199035691e-09
24bits,posit24,1.122613065326633,2.6611632781110045e-07,9990.0,1.431816090716242e-10
24bits,float24,1.1316582914572864,1.7264220991696138e-06,9990.0,9.303183603431835e-10
24bits,posit20,1.1316582914572864,1.7264220991696138e-06,9990.0,9.303183603431835e-10
24bits,posit24,1.1316582914572864,8.304769256378052e-08,9990.0,4.475197184592488e-11
24bits,float24,1.1407035175879396,7.031775403024931e-07,9990.0,3.7950676049683234e-10
24bits,posit20,1.1407035175879396,4.12207523682935e-06,9990.0,2.224694803221907e-09
24bits,posit24,1.1407035175879396,1.0002094335761945e-07,9990.0,5.398156513809908e-11
24bits,float24,1.149748743718593,4.505185759016601e-06,9990.0,2.4352199002307927e-09
24bits,posit20,1.149748743718593,3.2006701833993424e-07,9990.0,1.7300808760415638e-10
24bits,posit24,1.149748743718593,3.2006701833993424e-07,9990.0,1.7300808760415638e-10
24bits,float24,1.1587939698492462,3.481941200149481e-06,9990.0,1.8850327850819214e-09
24bits,posit20,1.1587939698492462,3.481941200149481e-06,9990.0,1.8850327850819214e-09
24bits,posit24,1.1587939698492462,1.3699838309261427e-07,9990.0,7.416737641109623e-11
24bits,float24,1.1678391959798995,2.4586966412823604e-06,9990.0,1.33313907540045e-09
24bits,posit20,1.1678391959798995,2.3665561360741756e-06,9990.0,1.2831792284401909e-09
24bits,posit24,1.1678391959798995,4.6070252604092346e-08,9990.0,2.4979923480129527e-11
24bits,float24,1.1768844221105528,1.4354520821905463e-06,9990.0,7.795308183456168e-10
24bits,posit20,1.1768844221105528,1.4354520821905463e-06,9990.0,7.795308183456168e-10
24bits,posit24,1.1768844221105528,2.2913888807610566e-07,9990.0,1.2443524040467457e-10
24bits,float24,1.185929648241206,4.122075237728123e-07,9990.0,2.2420001219726316e-10
24bits,posit20,1.185929648241206,4.413045253583724e-06,9990.0,2.400258953608655e-09
24bits,posit24,1.185929648241206,1.909490733967547e-07,9990.0,1.038573585284766e-10
24bits,float24,1.1949748743718593,4.214215742486921e-06,9990.0,2.295686927996551e-09
24bits,posit20,1.1949748743718593,6.110370348696151e-07,9990.0,3.328613956161979e-10
24bits,posit24,1.1949748743718593,7.880437700048068e-09,9990.0,4.292855164604261e-12
24bits,float24,1.2040201005025124,3.190971183170413e-06,9990.0,1.740988937462594e-09
24bits,posit20,1.2040201005025124,3.190971183170413e-06,9990.0,1.740988937462594e-09
24bits,posit24,1.2040201005025124,1.7518819732257854e-07,9990.0,9.558240924306548e-11
24bits,float24,1.2130653266331657,2.167726624303293e-06,9990.0,1.1845569138588858e-09
24bits,posit20,1.2130653266331657,2.65752615282855e-06,9990.0,1.4522084762905143e-09
24bits,posit24,1.2130653266331657,2.448997641502818e-07,9990.0,1.3382578115442217e-10
24bits,float24,1.222110552763819,1.1444820658855588e-06,9990.0,6.263827133529533e-10
24bits,posit20,1.222110552763819,1.1444820658855588e-06,9990.0,6.263827133529533e-10
24bits,posit24,1.222110552763819,6.183112867826851e-08,9990.0,3.3840591570302686e-11
24bits,float24,1.2311557788944723,1.212375070184381e-07,9990.0,6.645814054334716e-11
24bits,posit20,1.2311557788944723,4.7040152705627915e-06,9990.0,2.5785758521211516e-09
24bits,posit24,1.2311557788944723,1.212375070184381e-07,9990.0,6.645814054334716e-11
24bits,float24,1.2402010050251255,3.923245725507853e-06,9990.0,2.1539627205651252e-09
24bits,posit20,1.2402010050251255,9.020070520733759e-07,9990.0,4.952250508350188e-10
24bits,posit24,1.2402010050251255,3.043061424904514e-07,9990.0,1.670718921075389e-10
24bits,float24,1.2492462311557788,2.900001166865426e-06,9990.0,1.594679458217128e-09
24bits,posit20,1.2492462311557788,2.900001166865426e-06,9990.0,1.594679458217128e-09
24bits,posit24,1.2492462311557788,1.1578181920710227e-07,9990.0,6.366717739087837e-11
24bits,float24,1.258291457286432,1.8767566079983054e-06,9990.0,1.0336340569877628e-09
24bits,posit20,1.258291457286432,2.948496169582924e-06,9990.0,1.623900533926682e-09
24bits,posit24,1.258291457286432,6.728681626491103e-08,9990.0,3.705858531750163e-11
24bits,float24,1.2673366834170854,8.535120489064913e-07,9990.0,4.708181757567994e-10
24bits,posit20,1.2673366834170854,8.535120489064913e-07,9990.0,4.708181757567994e-10
24bits,posit24,1.2673366834170854,2.503554517369243e-07,9990.0,1.3810220632334843e-10
24bits,float24,1.2763819095477387,4.6555202676205995e-06,9990.0,2.57215759439222e-09
24bits,posit20,1.2763819095477387,4.6555202676205995e-06,9990.0,2.57215759439222e-09
24bits,posit24,1.2763819095477387,1.6973250996062938e-07,9990.0,9.377657907472024e-11
24bits,float24,1.285427135678392,3.6322757089781726e-06,9990.0,2.009995252976322e-09
24bits,posit20,1.285427135678392,1.1929770683783634e-06,9990.0,6.601586543728223e-10
24bits,posit24,1.285427135678392,1.33361259607706e-08,9990.0,7.379822464463774e-12
24bits,float24,1.2944723618090452,2.6090311498863583e-06,9990.0,1.4460504695030932e-09
24bits,posit20,1.2944723618090452,2.6090311498863583e-06,9990.0,1.4460504695030932e-09
24bits,posit24,1.2944723618090452,1.9640476143278388e-07,9990.0,1.088569592183255e-10
24bits,float24,1.3035175879396983,1.5857865910192377e-06,9990.0,8.803147535324178e-10
24bits,posit20,1.3035175879396983,3.2394661865619916e-06,9990.0,1.798318824077713e-09
24bits,posit24,1.3035175879396983,2.2368320048946314e-07,9990.0,1.2417283802460613e-10
24bits,float24,1.3125628140703516,5.625420323768105e-07,9990.0,3.127795602370417e-10
24bits,posit20,1.3125628140703516,5.625420323768105e-07,9990.0,3.127795602370417e-10
24bits,posit24,1.3125628140703516,4.06145647927565e-08,9990.0,2.2582144949104936e-11
24bits,float24,1.3216080402010049,4.364550250866226e-06,9990.0,2.4306035674728026e-09
24bits,posit20,1.3216080402010049,4.364550250866226e-06,9990.0,2.4306035674728026e-09
24bits,posit24,1.3216080402010049,1.424540706792568e-07,9990.0,7.933219976681554e-11
24bits,float24,1.3306532663316581,3.341305691999105e-06,9990.0,1.8637308391905725e-09
24bits,posit20,1.3306532663316581,1.4839470853574309e-06,9990.0,8.277237109223917e-10
24bits,posit24,1.3306532663316581,2.776338910182969e-07,9990.0,1.5486007339415053e-10
24bits,float24,1.3396984924623114,2.3180611333566778e-06,9990.0,1.2950463729108121e-09
24bits,posit20,1.3396984924623114,2.3180611333566778e-06,9990.0,1.2950463729108121e-09
24bits,posit24,1.3396984924623114,9.45652555462836e-08,9990.0,5.283138974909636e-11
24bits,float24,1.3487437185929647,1.2948165742648635e-06,9990.0,7.245414688208054e-10
24bits,posit20,1.3487437185929647,3.5304362030916725e-06,9990.0,1.975528799218894e-09
24bits,posit24,1.3487437185929647,8.850337992572969e-08,9990.0,4.952390181088066e-11
24bits,float24,1.357788944723618,2.7157201562243633e-07,9990.0,1.5220737220147213e-10
24bits,posit20,1.357788944723618,2.7157201562243633e-07,9990.0,1.5220737220147213e-10
24bits,posit24,1.357788944723618,2.7157201562243633e-07,9990.0,1.5220737220147213e-10
24bits,float24,1.3668341708542713,4.073580233887158e-06,9990.0,2.2867765944107025e-09
24bits,posit20,1.3668341708542713,4.073580233887158e-06,9990.0,2.2867765944107025e-09
24bits,posit24,1.3668341708542713,1.4851594629981072e-07,9990.0,8.3372063490961e-11
24bits,float24,1.3758793969849246,3.050335675469424e-06,9990.0,1.7151140673228473e-09
24bits,posit20,1.3758793969849246,1.7749171018871116e-06,9990.0,9.979837020101097e-10
24bits,posit24,1.3758793969849246,3.455268962158927e-08,9990.0,1.9427961489749142e-11
24bits,float24,1.3849246231155778,2.0270911166023035e-06,9990.0,1.1416097777682727e-09
24bits,posit20,1.3849246231155778,2.0270911166023035e-06,9990.0,1.1416097777682727e-09
24bits,posit24,1.3849246231155778,2.1762132509360257e-07,9990.0,1.2255918372044543e-10
24bits,float24,1.3939698492462311,1.0038465575104894e-06,9990.0,5.662548109245311e-10
24bits,posit20,1.3939698492462311,3.821406219621353e-06,9990.0,2.1555980245864474e-09
24bits,posit24,1.3939698492462311,2.0246663660395113e-07,9990.0,1.1420839785815385e-10
24bits,float24,1.4030150753768844,4.805854776224598e-06,9990.0,2.715291786834968e-09
24bits,posit20,1.4030150753768844,1.9398001131937835e-08,9990.0,1.0959805405510793e-11
24bits,posit24,1.4030150753768844,1.9398001131937835e-08,9990.0,1.0959805405510793e-11
24bits,float24,1.4120603015075377,3.7826102173574772e-06,9990.0,2.140621487146874e-09
24bits,posit20,1.4120603015075377,3.7826102173574772e-06,9990.0,2.140621487146874e-09
24bits,posit24,1.4120603015075377,1.6367063434007548e-07,9990.0,9.26230450802523e-11
24bits,float24,1.4211055276381908,2.7593656587150495e-06,9990.0,1.564087727778112e-09
24bits,posit20,1.4211055276381908,2.0658871188661793e-06,9990.0,1.1710041687980397e-09
24bits,posit24,1.4211055276381908,2.5641732713278486e-07,9990.0,1.453447075023812e-10
24bits,float24,1.430150753768844,1.7361210998479293e-06,9990.0,9.85681429907792e-10
24bits,posit20,1.430150753768844,1.7361210998479293e-06,9990.0,9.85681429907792e-10
24bits,posit24,1.430150753768844,7.334869166077159e-08,9990.0,4.164366373082377e-11
24bits,float24,1.4391959798994973,7.128765409808087e-07,9990.0,4.053934560277734e-10
24bits,posit20,1.4391959798994973,4.112376236375727e-06,9990.0,2.3385962633265052e-09
24bits,posit24,1.4391959798994973,1.097199438112417e-07,9990.0,6.239474110848854e-11
24bits,float24,1.4482412060301506,4.514884759470224e-06,9990.0,2.571674984982183e-09
24bits,posit20,1.4482412060301506,3.1036801788631203e-07,9990.0,1.7678539104736488e-10
24bits,posit24,1.4482412060301506,3.1036801788631203e-07,9990.0,1.7678539104736488e-10
24bits,float24,1.457286432160804,3.491640200603103e-06,9990.0,1.992081255610928e-09
24bits,posit20,1.457286432160804,3.491640200603103e-06,9990.0,1.992081255610928e-09
24bits,posit24,1.457286432160804,1.272993824142987e-07,9990.0,7.262796250156864e-11
24bits,float24,1.4663316582914572,2.4683956417359824e-06,9990.0,1.410592741072821e-09
24bits,posit20,1.4663316582914572,2.356857135620553e-06,9990.0,1.3468527941954722e-09
24bits,posit24,1.4663316582914572,5.57692530577146e-08,9990.0,3.186997343867441e-11
24bits,float24,1.4753768844221105,1.4451510830935553e-06,9990.0,8.272001347474312e-10
24bits,posit20,1.4753768844221105,1.4451510830935553e-06,9990.0,8.272001347474312e-10
24bits,posit24,1.4753768844221105,2.388378887544212e-07,9990.0,1.3671008939600215e-10
24bits,float24,1.4844221105527637,4.219065244511279e-07,9990.0,2.418940687074173e-10
24bits,posit20,1.4844221105527637,4.4033462531301015e-06,9990.0,2.5245955664773886e-09
24bits,posit24,1.4844221105527637,1.8125007294313244e-07,9990.0,1.0391713580340505e-10
24bits,float24,1.493467336683417,4.223914742715849e-06,9990.0,2.4256990825331675e-09
24bits,posit20,1.493467336683417,6.013380348653794e-07,9990.0,3.453348867849949e-10
24bits,posit24,1.493467336683417,1.8185625288808355e-09,9990.0,1.044359492682164e-12
24bits,float24,1.5025125628140703,3.200670183848729e-06,9990.0,1.84109703489066e-09
24bits,posit20,1.5025125628140703,3.200670183848729e-06,9990.0,1.84109703489066e-09
24bits,posit24,1.5025125628140703,1.8488719800089413e-07,9990.0,1.0635124910601422e-10
24bits,float24,1.5115577889447236,2.177425625206302e-06,9990.0,1.254568080793186e-09
24bits,posit20,1.5115577889447236,2.647827152150234e-06,9990.0,1.5255994923961973e-09
24bits,posit24,1.5115577889447236,2.352007634719662e-07,9990.0,1.3551570580150566e-10
24bits,float24,1.5206030150753769,1.154181066339181e-06,9990.0,6.661026773412096e-10
24bits,posit20,1.5206030150753769,1.154181066339181e-06,9990.0,6.661026773412096e-10
24bits,posit24,1.5206030150753769,5.2132127999952924e-08,9990.0,3.008657051220289e-11
24bits,float24,1.5296482412060302,1.309365076967537e-07,9990.0,7.569121903802173e-11
24bits,posit20,1.5296482412060302,4.6943162696597825e-06,9990.0,2.7136703678051205e-09
24bits,posit24,1.5296482412060302,1.309365076967537e-07,9990.0,7.569121903802173e-11
24bits,float24,1.5386934673366832,3.932944725961476e-06,9990.0,2.2773054709894864e-09
24bits,posit20,1.5386934673366832,8.923080513950604e-07,9990.0,5.166759638995858e-10
24bits,posit24,1.5386934673366832,3.1400514294407364e-07,9990.0,1.8181939482268207e-10
24bits,float24,1.5477386934673365,2.909700167094355e-06,9990.0,1.6876080068220378e-09
24bits,posit20,1.5477386934673365,2.909700167094355e-06,9990.0,1.6876080068220378e-09
24bits,posit24,1.5477386934673365,1.0608281875348002e-07,9990.0,6.152737534238816e-11
24bits,float24,1.5567839195979898,1.8864556084519276e-06,9990.0,1.095950691537894e-09
24bits,posit20,1.5567839195979898,2.9387971689046083e-06,9990.0,1.7073165014434978e-09
24bits,posit24,1.5567839195979898,7.698581694322661e-08,9990.0,4.472549416987194e-11
24bits,float24,1.565829145728643,8.632110495848069e-07,9990.0,5.02323738306255e-10
24bits,posit20,1.565829145728643,8.632110495848069e-07,9990.0,5.02323738306255e-10
24bits,posit24,1.565829145728643,2.600544524152399e-07,9990.0,1.513320812601292e-10
24bits,float24,1.5748743718592964,4.665219268298915e-06,9990.0,2.7193321746144526e-09
24bits,posit20,1.5748743718592964,4.665219268298915e-06,9990.0,2.7193321746144526e-09
24bits,posit24,1.5748743718592964,1.6003350905762043e-07,9990.0,9.328270444950007e-11
24bits,float24,1.5839195979899496,3.6419747092071018e-06,9990.0,2.1264335842483784e-09
24bits,posit20,1.5839195979899496,1.1832780679247411e-06,9990.0,6.908785546419956e-10
24bits,posit24,1.5839195979899496,2.3035126414392845e-08,9990.0,1.3449480113395946e-11
24bits,float24,1.592964824120603,2.6187301503399807e-06,9990.0,1.5315513184325654e-09
24bits,posit20,1.592964824120603,2.6187301503399807e-06,9990.0,1.5315513184325654e-09
24bits,posit24,1.592964824120603,2.061037616617128e-07,9990.0,1.205387610731585e-10
24bits,float24,1.6020100502512562,1.5954855916975534e-06,9990.0,9.346754052368049e-10
24bits,posit20,1.6020100502512562,3.229767185658982e-06,9990.0,1.8920784799218647e-09
24bits,posit24,1.6020100502512562,2.1398420003584088e-07,9990.0,1.253573018293273e-10
24bits,float24,1.6110552763819095,5.722410328304328e-07,9990.0,3.3579580551651757e-10
24bits,posit20,1.6110552763819095,5.722410328304328e-07,9990.0,3.3579580551651757e-10
24bits,posit24,1.6110552763819095,3.091556411444091e-08,9990.0,1.814151058594646e-11
24bits,float24,1.6201005025125628,4.374249251544541e-06,9990.0,2.5711615420748104e-09
24bits,posit20,1.6201005025125628,4.374249251544541e-06,9990.0,2.5711615420748104e-09
24bits,posit24,1.6201005025125628,1.5215307135757238e-07,9990.0,8.943480425698623e-11
24bits,float24,1.629145728643216,3.351004692677421e-06,9990.0,1.9730208163134634e-09
24bits,posit20,1.629145728643216,1.4742480846791154e-06,9990.0,8.68014946633246e-10
24bits,posit24,1.629145728643216,2.6793489033998134e-07,9990.0,1.5775600589656863e-10
24bits,float24,1.6381909547738693,2.3277601338102998e-06,9990.0,1.3728619962571392e-09
24bits,posit20,1.6381909547738693,2.3277601338102998e-06,9990.0,1.3728619962571392e-09
24bits,posit24,1.6381909547738693,8.486625486796801e-08,9990.0,5.005226027399635e-11
24bits,float24,1.6472361809045226,1.3045155749431792e-06,9990.0,7.706748512362982e-10
24bits,posit20,1.6472361809045226,3.520737202413357e-06,9990.0,2.0799626097451533e-09
24bits,posit24,1.6472361809045226,9.820238060404526e-08,9990.0,5.801548599093532e-11
24bits,float24,1.6562814070351757,2.812710160760586e-07,9990.0,1.6644908131224627e-10
24bits,posit20,1.6562814070351757,2.812710160760586e-07,9990.0,1.6644908131224627e-10
24bits,posit24,1.6562814070351757,2.812710160760586e-07,9990.0,1.6644908131224627e-10
24bits,float24,1.665326633165829,4.083279234790167e-06,9990.0,2.4204785966247374e-09
24bits,posit20,1.665326633165829,4.083279234790167e-06,9990.0,2.4204785966247374e-09
24bits,posit24,1.665326633165829,1.388169453968018e-07,9990.0,8.228764820171556e-11
24bits,float24,1.6743718592964822,3.0600346759230466e-06,9990.0,1.8170024341454604e-09
24bits,posit20,1.6743718592964822,1.7652181016581827e-06,9990.0,1.0481598828755252e-09
24bits,posit24,1.6743718592964822,4.4251690075211515e-08,9990.0,2.627598609073143e-11
24bits,float24,1.6834170854271355,2.0367901168312322e-06,9990.0,1.211472855478732e-09
24bits,posit20,1.6834170854271355,2.0367901168312322e-06,9990.0,1.211472855478732e-09
24bits,posit24,1.6834170854271355,2.273203255472248e-07,9990.0,1.3520902405373872e-10
24bits,float24,1.6924623115577888,1.0135455581888051e-06,9990.0,6.038793625908296e-10
24bits,posit20,1.6924623115577888,3.811707219167731e-06,9990.0,2.2710487035305888e-09
24bits,posit24,1.6924623115577888,1.9276763615032892e-07,9990.0,1.1485265393952502e-10
24bits,float24,1.701507537688442,9.699000678315588e-09,9990.0,5.788615042704814e-12
24bits,posit20,1.701507537688442,9.699000678315588e-09,9990.0,5.788615042704814e-12
24bits,posit24,1.701507537688442,9.699000678315588e-09,9990.0,5.788615042704814e-12
24bits,float24,1.7105527638190954,3.7923092180357925e-06,9990.0,2.2672188955047982e-09
24bits,posit20,1.7105527638190954,3.7923092180357925e-06,9990.0,2.2672188955047982e-09
24bits,posit24,1.7105527638190954,1.7336963501839104e-07,9990.0,1.0364843419178076e-10
24bits,float24,1.7195979899497487,2.7690646591686723e-06,9990.0,1.6583114873799845e-09
24bits,posit20,1.7195979899497487,2.0561881181878636e-06,9990.0,1.231390666633569e-09
24bits,posit24,1.7195979899497487,2.4671832667916265e-07,9990.0,1.4775235887848635e-10
24bits,float24,1.728643216080402,1.745820100526245e-06,9990.0,1.0473144066833401e-09
24bits,posit20,1.728643216080402,1.745820100526245e-06,9990.0,1.0473144066833401e-09
24bits,posit24,1.728643216080402,6.364969120714935e-08,9990.0,3.8183337768937144e-11
24bits,float24,1.7376884422110552,7.225755414344309e-07,9990.0,4.3421687738728374e-10
24bits,posit20,1.7376884422110552,4.102677235922105e-06,9990.0,2.465419317644651e-09
24bits,posit24,1.7376884422110552,1.1941894426486395e-07,9990.0,7.176235300829192e-11
24bits,float24,1.7467336683417085,4.524583760148539e-06,9990.0,2.7236369228136034e-09
24bits,posit20,1.7467336683417085,3.006690172079964e-07,9990.0,1.8099194980686872e-10
24bits,posit24,1.7467336683417085,3.006690172079964e-07,9990.0,1.8099194980686872e-10
24bits,float24,1.7557788944723618,3.5013392012814187e-06,9990.0,2.1113157729397073e-09
24bits,posit20,1.7557788944723618,3.5013392012814187e-06,9990.0,2.1113157729397073e-09
24bits,posit24,1.7557788944723618,1.176003817359831e-07,9990.0,7.091330676332135e-11
24bits,float24,1.7648241206030149,2.478094642189605e-06,9990.0,1.4968787118727385e-09
24bits,posit20,1.7648241206030149,2.347158134942238e-06,9990.0,1.4177872732453682e-09
24bits,posit24,1.7648241206030149,6.546825373603019e-08,9990.0,3.9545719381547493e-11
24bits,float24,1.7738693467336681,1.4548500837718708e-06,9990.0,8.803147536945703e-10
24bits,posit20,1.7738693467336681,1.4548500837718708e-06,9990.0,8.803147536945703e-10
24bits,posit24,1.7738693467336681,2.485368894327368e-07,9990.0,1.5038710382980052e-10
24bits,float24,1.7829145728643214,4.3160552468005676e-07,9990.0,2.6161283493690313e-10
24bits,posit20,1.7829145728643214,4.393647252676479e-06,9990.0,2.663159871128827e-09
24bits,posit24,1.7829145728643214,1.715510724895102e-07,9990.0,1.0398375332131311e-10
24bits,float24,1.7919597989949747,4.233613743169472e-06,9990.0,2.570614212851671e-09
24bits,posit20,1.7919597989949747,5.91639034187064e-07,9990.0,3.592381833635363e-10
24bits,posit24,1.7919597989949747,1.1517562982503081e-08,9990.0,6.993366163364593e-12
24bits,float24,1.801005025125628,3.210369184527045e-06,9990.0,1.952700243448104e-09
24bits,posit20,1.801005025125628,3.210369184527045e-06,9990.0,1.952700243448104e-09
24bits,posit24,1.801005025125628,1.9458619867920972e-07,9990.0,1.1835664239610227e-10
24bits,float24,1.8100502512562813,2.1871246258846176e-06,9990.0,1.3326324298444465e-09
24bits,posit20,1.8100502512562813,2.6381281516966117e-06,9990.0,1.6074324651776677e-09
24bits,posit24,1.8100502512562813,2.2550176279365064e-07,9990.0,1.3740001759815683e-10
24bits,float24,1.8190954773869346,1.1638800670174965e-06,9990.0,7.103994908573058e-10
24bits,posit20,1.8190954773869346,1.1638800670174965e-06,9990.0,7.103994908573058e-10
24bits,posit24,1.8190954773869346,4.2433127321637334e-08,9990.0,2.589998136321827e-11
24bits,float24,1.8281407035175878,1.406355079256826e-07,9990.0,8.599006652062017e-11
24bits,posit20,1.8281407035175878,4.684617269430853e-06,9990.0,2.8643587708651556e-09
24bits,posit24,1.8281407035175878,1.406355079256826e-07,9990.0,8.599006652062017e-11
24bits,float24,1.8371859296482411,3.942643726639791e-06,9990.0,2.4149105524356623e-09
24bits,posit20,1.8371859296482411,8.826090507167447e-07,9990.0,5.406072823292208e-10
24bits,posit24,1.8371859296482411,2.794524535471777e-07,9990.0,1.7116755298361052e-10
24bits,float24,1.8462311557788944,2.9193991677726702e-06,9990.0,1.7913009000613663e-09
24bits,posit20,1.8462311557788944,2.9193991677726702e-06,9990.0,1.7913009000613663e-09
24bits,posit24,1.8462311557788944,9.638381807516446e-08,9990.0,5.913970997022538e-11
24bits,float24,1.8552763819095477,1.8961546089055498e-06,9990.0,1.1654984417205268e-09
24bits,posit20,1.8552763819095477,2.9290981682262926e-06,9990.0,1.8004119150835776e-09
24bits,posit24,1.8552763819095477,8.668481739684886e-08,9990.0,5.328205786719592e-11
