pair,fmt,I,pearson,spike_rmse,spec_entropy
24bits,posit20,0.07518796992481214,0.9999999999985341,0.0,2.8514507003197656
24bits,posit24,0.07518796992481214,0.9999999999999596,0.0,2.851448650043795
24bits,float24,0.08521303258145352,0.9999999999986606,0.0,2.2314936033848936
24bits,posit20,0.08521303258145352,0.9999999999986606,0.0,2.2314936033848936
24bits,posit24,0.08521303258145352,0.9999999999999876,0.0,2.2314902907037526
24bits,float24,0.0952380952380949,0.9999999999987603,0.0,1.8142222394243723
24bits,posit20,0.0952380952380949,0.9999999999987603,0.0,1.8142222394243723
24bits,posit24,0.0952380952380949,0.9999999999999974,0.0,1.8142191076050629
24bits,float24,0.10526315789473673,0.9999999999988303,0.0,2.128107368300674
24bits,posit20,0.10526315789473673,0.9999999999988303,0.0,2.128107368300674
24bits,posit24,0.10526315789473673,0.9999999999999837,0.0,2.1281048372272564
24bits,float24,0.11528822055137855,0.9999999999987796,0.0,1.8053397029630962
24bits,posit20,0.11528822055137855,0.9999999999987796,0.0,1.8053397029630962
24bits,posit24,0.11528822055137855,0.999999999999991,0.0,1.8053363446170887
24bits,float24,0.12531328320801993,0.9999999999990739,0.0,1.6613950338011463
24bits,posit20,0.12531328320801993,0.9999999999990739,0.0,1.6613950338011463
24bits,posit24,0.12531328320801993,1.0,0.0,1.6613920349492735
24bits,float24,0.1353383458646613,0.999999999999,0.0,2.0478462909731574
24bits,posit20,0.1353383458646613,0.999999999999,0.0,2.0478462909731574
24bits,posit24,0.1353383458646613,1.0,0.0,2.04784374063128
24bits,float24,0.14536340852130314,0.9999999999991802,0.0,1.9987143299726935
24bits,posit20,0.14536340852130314,0.9999999999991802,0.0,1.9987143299726935
24bits,posit24,0.14536340852130314,0.9999999999999857,0.0,1.9987120914939704
24bits,float24,0.15538847117794496,0.9999999999989813,0.0,2.4409305193639357
24bits,posit20,0.15538847117794496,0.9999999999989813,0.0,2.4409305193639357
24bits,posit24,0.15538847117794496,0.99999999999996,0.0,2.4409287467804726
24bits,float24,0.16541353383458635,0.9999999999991677,0.0,2.3348979388815723
24bits,posit20,0.16541353383458635,0.9999999999991677,0.0,2.3348979388815723
24bits,posit24,0.16541353383458635,0.9999999999999922,0.0,2.3348956062936064
24bits,float24,0.17543859649122773,0.9999999999993057,0.0,2.3201692134809235
24bits,posit20,0.17543859649122773,0.9999999999993057,0.0,2.3201692134809235
24bits,posit24,0.17543859649122773,1.0,0.0,2.320167039970657
24bits,float24,0.18546365914786955,0.9999999999993666,0.0,2.292172227724534
24bits,posit20,0.18546365914786955,0.9999999999993666,0.0,2.292172227724534
24bits,posit24,0.18546365914786955,0.9999999999999962,0.0,2.292170395755119
24bits,float24,0.19548872180451138,0.9999999999992509,0.0,1.0681692346456537
24bits,posit20,0.19548872180451138,0.9999999999992509,0.0,1.0681692346456537
24bits,posit24,0.19548872180451138,0.9999999999999967,0.0,1.0681665954547221
24bits,float24,0.20551378446115276,0.9999999999992998,0.0,1.0341098313214572
24bits,posit20,0.20551378446115276,0.9999999999992998,0.0,1.0341098313214572
24bits,posit24,0.20551378446115276,0.9999999999999951,0.0,1.0341075987849542
24bits,float24,0.21553884711779414,0.999999999999432,0.0,1.07557784740856
24bits,posit20,0.21553884711779414,0.999999999999432,0.0,1.07557784740856
24bits,posit24,0.21553884711779414,0.9999999999999885,0.0,1.0755756167731527
24bits,float24,0.22556390977443597,0.9999999999994712,0.0,1.046391487140772
24bits,posit20,0.22556390977443597,0.9999999999994712,0.0,1.046391487140772
24bits,posit24,0.22556390977443597,0.9999999999999938,0.0,1.0463888983251637
24bits,float24,0.2355889724310778,0.9999999999995095,0.0,1.0209566764145186
24bits,posit20,0.2355889724310778,0.9999999999995095,0.0,1.0209566764145186
24bits,posit24,0.2355889724310778,0.999999999999997,0.0,1.02095441765243
24bits,float24,0.24561403508771917,0.9999999999993607,0.0,0.9919129795179422
24bits,posit20,0.24561403508771917,0.9999999999993607,0.0,0.9919129795179422
24bits,posit24,0.24561403508771917,1.0,0.0,0.9919108056816845
24bits,float24,0.25563909774436055,0.9999999999994,0.0,0.970564041349348
24bits,posit20,0.25563909774436055,0.9999999999994,0.0,0.970564041349348
24bits,posit24,0.25563909774436055,1.0,0.0,0.9705621466291326
24bits,float24,0.2656641604010024,0.9999999999994374,0.0,0.9519472290756964
24bits,posit20,0.2656641604010024,0.9999999999994374,0.0,0.9519472290756964
24bits,posit24,0.2656641604010024,0.9999999999999913,0.0,0.9519455760779671
24bits,float24,0.2756892230576442,0.9999999999994755,0.0,0.9357000735878811
24bits,posit20,0.2756892230576442,0.9999999999994755,0.0,0.9357000735878811
24bits,posit24,0.2756892230576442,0.999999999999997,0.0,0.9356986305695549
24bits,float24,0.2857142857142856,0.9999999999995717,0.0,0.9822501662174066
24bits,posit20,0.2857142857142856,0.9999999999995717,0.0,0.9822501662174066
24bits,posit24,0.2857142857142856,0.9999999999999979,0.0,0.9822485688948994
24bits,float24,0.29573934837092697,0.999999999999598,0.0,0.9663336847546015
24bits,posit20,0.29573934837092697,0.999999999999598,0.0,0.9663336847546015
24bits,posit24,0.29573934837092697,0.9999999999999888,0.0,0.9663322504322694
24bits,float24,0.3057644110275688,0.9999999999996234,0.0,0.9520281956416985
24bits,posit20,0.3057644110275688,0.9999999999996234,0.0,0.9520281956416985
24bits,posit24,0.3057644110275688,0.9999999999999833,0.0,0.9520269052898278
24bits,float24,0.3157894736842106,0.9999999999996413,0.0,0.9391475955396492
24bits,posit20,0.3157894736842106,0.9999999999996413,0.0,0.9391475955396492
24bits,posit24,0.3157894736842106,0.9999999999999845,0.0,0.9391464327079401
24bits,float24,0.325814536340852,0.9999999999994684,0.0,1.556797979559121
24bits,posit20,0.325814536340852,0.9999999999994684,0.0,1.556797979559121
24bits,posit24,0.325814536340852,0.9999999999999847,0.0,1.5567957194907023
24bits,float24,0.3358395989974934,0.9999999999994932,0.0,1.5417561513364162
24bits,posit20,0.3358395989974934,0.9999999999994932,0.0,1.5417561513364162
24bits,posit24,0.3358395989974934,0.9999999999999939,0.0,1.5417541145280247
24bits,float24,0.3458646616541352,0.999999999999518,0.0,1.5281952644593517
24bits,posit20,0.3458646616541352,0.999999999999518,0.0,1.5281952644593517
24bits,posit24,0.3458646616541352,0.9999999999999951,0.0,1.5281934275249127
24bits,float24,0.35588972431077703,0.9999999999995479,0.0,1.5159613493248911
24bits,posit20,0.35588972431077703,0.9999999999995479,0.0,1.5159613493248911
24bits,posit24,0.35588972431077703,1.0,0.0,1.5159596916447708
24bits,float24,0.3659147869674184,0.9999999999995662,0.0,1.5049185233215219
24bits,posit20,0.3659147869674184,0.9999999999995662,0.0,1.5049185233215219
24bits,posit24,0.3659147869674184,0.9999999999999986,0.0,1.5049170266805751
24bits,float24,0.3759398496240598,0.9999999999995907,0.0,1.4949466371503701
24bits,posit20,0.3759398496240598,0.9999999999995907,0.0,1.4949466371503701
24bits,posit24,0.3759398496240598,0.9999999999999956,0.0,1.494945285426826
24bits,float24,0.3859649122807016,0.9999999999996083,0.0,1.4859392504445688
24bits,posit20,0.3859649122807016,0.9999999999996083,0.0,1.4859392504445688
24bits,posit24,0.3859649122807016,0.9999999999999976,0.0,1.4859380293422766
24bits,float24,0.39598997493734345,0.999999999999692,0.0,1.5114203549725844
24bits,posit20,0.39598997493734345,0.999999999999692,0.0,1.5114203549725844
24bits,posit24,0.39598997493734345,1.0,0.0,1.5114188846450776
24bits,float24,0.40601503759398483,0.9999999999997012,0.0,1.5015065225692086
24bits,posit20,0.40601503759398483,0.9999999999997012,0.0,1.5015065225692086
24bits,posit24,0.40601503759398483,0.9999999999999976,0.0,1.5015051619394746
24bits,float24,0.4160401002506262,0.9999999999997236,0.0,1.492327324627516
24bits,posit20,0.4160401002506262,0.9999999999997236,0.0,1.492327324627516
24bits,posit24,0.4160401002506262,0.9999999999999987,0.0,1.4923260641282003
24bits,float24,0.42606516290726804,0.9999999999997318,0.0,1.483819214794311
24bits,posit20,0.42606516290726804,0.9999999999997318,0.0,1.483819214794311
24bits,posit24,0.42606516290726804,0.999999999999998,0.0,1.4838180458370513
24bits,float24,0.43609022556390986,0.9999999999997398,0.0,1.4759250964975243
24bits,posit20,0.43609022556390986,0.9999999999997398,0.0,1.4759250964975243
24bits,posit24,0.43609022556390986,0.9999999999999953,0.0,1.4759236496478174
24bits,float24,0.44611528822055124,0.9999999999997532,0.0,1.468593573505624
24bits,posit20,0.44611528822055124,0.9999999999997532,0.0,1.468593573505624
24bits,posit24,0.44611528822055124,0.999999999999994,0.0,1.468592229134128
24bits,float24,0.4561403508771926,0.9999999999997662,0.0,1.4617782978241607
24bits,posit20,0.4561403508771926,0.9999999999997662,0.0,1.4617782978241607
24bits,posit24,0.4561403508771926,1.0,0.0,1.461777047555818
24bits,float24,0.46616541353383445,0.9999999999997706,0.0,1.4554374010886575
24bits,posit20,0.46616541353383445,0.9999999999997706,0.0,1.4554374010886575
24bits,posit24,0.46616541353383445,1.0,0.0,1.4554362373513112
24bits,float24,0.4761904761904763,0.9999999999997806,0.0,1.449532997727981
24bits,posit20,0.4761904761904763,0.9999999999997806,0.0,1.449532997727981
24bits,posit24,0.4761904761904763,0.9999999999999989,0.0,1.4495319136640297
24bits,float24,0.48621553884711766,0.9999999999997902,0.0,1.4440307499463678
24bits,posit20,0.48621553884711766,0.9999999999997902,0.0,1.4440307499463678
24bits,posit24,0.48621553884711766,0.9999999999999989,0.0,1.4440297393353254
24bits,float24,0.49624060150375904,0.9999999999995756,0.0,0.17141305239570487
24bits,posit20,0.49624060150375904,0.9999999999995756,0.0,0.17141305239570487
24bits,posit24,0.49624060150375904,1.0,0.0,0.17141191586871657
24bits,float24,0.5062656641604009,0.9999999999995817,0.0,0.16565058390110005
24bits,posit20,0.5062656641604009,0.9999999999963993,0.0,0.16564635507265318
24bits,posit24,0.5062656641604009,0.9999999999999903,0.0,0.1656495266722434
24bits,float24,0.5162907268170427,0.9999999999995999,0.0,0.16028884328752227
24bits,posit20,0.5162907268170427,0.9999999999967081,0.0,0.1602849075659276
24bits,posit24,0.5162907268170427,0.9999999999999977,0.0,0.16028785933701825
24bits,float24,0.5263157894736841,0.9999999999996206,0.0,0.15529761544976367
24bits,posit20,0.5263157894736841,0.9999999999969763,0.0,0.1552939508872569
24bits,posit24,0.5263157894736841,0.9999999999999982,0.0,0.15529669929052647
24bits,float24,0.5363408521303255,0.9999999999996263,0.0,0.150649339919894
24bits,posit20,0.5363408521303255,0.999999999997236,0.0,0.15064592648279837
24bits,posit24,0.5363408521303255,1.0,0.0,0.1506484865433759
24bits,float24,0.5463659147869673,0.999999999999642,0.0,0.14631884287176228
24bits,posit20,0.5463659147869673,0.9999999999974613,0.0,0.14631566224866452
24bits,posit24,0.5463659147869673,0.9999999999999967,0.0,0.1463180476999928
24bits,float24,0.5563909774436091,0.9999999999996568,0.0,0.14228309960622748
24bits,posit20,0.5563909774436091,0.9999999999976652,0.0,0.14228013503781406
24bits,posit24,0.5563909774436091,0.9999999999999966,0.0,0.14228235844927312
24bits,float24,0.5664160401002505,0.9999999999996633,0.0,0.13852102367939456
24bits,posit20,0.5664160401002505,0.9999999999978393,0.0,0.1385182598072507
24bits,posit24,0.5664160401002505,0.9999999999999988,0.0,0.13852033269755684
24bits,float24,0.5764411027568919,0.9999999999996765,0.0,0.13501327936311908
24bits,posit20,0.5764411027568919,0.9999999999980071,0.0,0.13501070209513263
24bits,posit24,0.5764411027568919,0.999999999999991,0.0,0.1350126350332834
24bits,float24,0.5864661654135337,0.9999999999996825,0.0,0.13174211457611668
24bits,posit20,0.5864661654135337,0.9999999999981761,0.0,0.13173971096648046
24bits,posit24,0.5864661654135337,0.9999999999999877,0.0,0.1317415136617543
24bits,float24,0.5964912280701755,0.9999999999996873,0.0,0.12869121180745322
24bits,posit20,0.5964912280701755,0.9999999999983066,0.0,0.12868896994949638
24bits,posit24,0.5964912280701755,0.9999999999999867,0.0,0.12869065133182547
24bits,float24,0.6065162907268169,0.9999999999997058,0.0,0.1258455548821447
24bits,posit20,0.6065162907268169,0.9999999999984428,0.0,0.1258434638124802
24bits,posit24,0.6065162907268169,0.9999999999999939,0.0,0.12584503210434034
24bits,float24,0.6165413533834583,0.9999999999997171,0.0,0.12319130969974183
24bits,posit20,0.6165413533834583,0.9999999999985644,0.0,0.12318935931239701
24bits,posit24,0.6165413533834583,0.9999999999999847,0.0,0.12319082209320989
24bits,float24,0.6265664160401001,0.999999999999723,0.0,0.12071571731815363
24bits,posit20,0.6265664160401001,0.9999999999986638,0.0,0.12071389828753318
24bits,posit24,0.6265664160401001,0.9999999999999841,0.0,0.12071526255144202
24bits,float24,0.6365914786967419,0.9999999999997228,0.0,0.11840699796264828
24bits,posit20,0.6365914786967419,0.9999999999987667,0.0,0.11840530167431414
24bits,posit24,0.6365914786967419,0.9999999999999933,0.0,0.11840636184394097
24bits,float24,0.6466165413533833,0.9999999999997344,0.0,0.11625426471896501
24bits,posit20,0.6466165413533833,0.9999999999988455,0.0,0.11625268320735864
24bits,posit24,0.6466165413533833,0.9999999999999981,0.0,0.11625367164221354
24bits,float24,0.6566416040100247,0.9999999999997405,0.0,0.11424744582404726
24bits,posit20,0.6566416040100247,0.9999999999989344,0.0,0.11424597171637405
24bits,posit24,0.6566416040100247,0.99999999999999,0.0,0.11424689302440331
24bits,float24,0.6666666666666665,0.9999999999998198,0.0,0.15099595740963695
24bits,posit20,0.6666666666666665,0.9999999999992668,0.0,0.15099362433881147
24bits,posit24,0.6666666666666665,0.9999999999999987,0.0,0.15099508249864615
24bits,float24,0.6766917293233083,0.9999999999998143,0.0,0.14799842021378745
24bits,posit20,0.6766917293233083,0.9999999999993199,0.0,0.14799618992127067
24bits,posit24,0.6766917293233083,0.9999999999999977,0.0,0.14799758384518663
24bits,float24,0.6867167919799497,0.9999999999998284,0.0,0.14513216147390046
24bits,posit20,0.6867167919799497,0.999999999999367,0.0,0.14513002827991034
24bits,posit24,0.6867167919799497,0.9999999999999974,0.0,0.14513136151773606
24bits,float24,0.6967418546365911,0.9999999999998236,0.0,0.14238997152955823
24bits,posit20,0.6967418546365911,0.999999999999411,0.0,0.1423879301353128
24bits,posit24,0.6967418546365911,0.999999999999998,0.0,0.1423892059987548
24bits,float24,0.7067669172932329,0.9999999999998276,0.0,0.13976512132948057
24bits,posit20,0.7067669172932329,0.9999999999994535,0.0,0.1397631667871722
24bits,posit24,0.7067669172932329,1.0,0.0,0.13976438836858002
24bits,float24,0.7167919799498748,0.9999999999998392,0.0,0.1372513247874209
24bits,posit20,0.7167919799498748,0.9999999999994849,0.0,0.13724945247289844
24bits,posit24,0.7167919799498748,1.0,0.0,0.13725062266233895
24bits,float24,0.7268170426065161,0.9999999999998441,0.0,0.13484270451554356
24bits,posit20,0.7268170426065161,0.9999999999995228,0.0,0.13484091010343202
24bits,posit24,0.7268170426065161,0.9999999999999988,0.0,0.13484203160423885
24bits,float24,0.7368421052631575,0.9999999999998485,0.0,0.13253376059489533
24bits,posit20,0.7368421052631575,0.9999999999995526,0.0,0.13253204003590788
24bits,posit24,0.7368421052631575,1.0,0.0,0.13253311537886134
24bits,float24,0.7468671679197993,0.9999999999998509,0.0,0.13031934208053106
24bits,posit20,0.7468671679197993,0.9999999999995915,0.0,0.13031769158075174
24bits,posit24,0.7468671679197993,1.0,0.0,0.1303187231370276
24bits,float24,0.7568922305764412,0.999999999999856,0.0,0.12819462097217266
24bits,posit20,0.7568922305764412,0.9999999999996105,0.0,0.12819303697412576
24bits,posit24,0.7568922305764412,1.0,0.0,0.1281940269671262
24bits,float24,0.7669172932330826,0.9999999999998639,0.0,0.12615506841059937
24bits,posit20,0.7669172932330826,0.9999999999996368,0.0,0.1261535475759255
24bits,posit24,0.7669172932330826,1.0,0.0,0.1261544980921063
24bits,float24,0.7769423558897239,0.9999999999998693,0.0,0.1241964328857847
24bits,posit20,0.7769423558897239,0.9999999999996606,0.0,0.12419497207937127
24bits,posit24,0.7769423558897239,0.9999999999999936,0.0,0.12419588507816012
24bits,float24,0.7869674185463658,0.9999999999998689,0.0,0.12231472026556829
24bits,posit20,0.7869674185463658,0.9999999999996856,0.0,0.12231331654100044
24bits,posit24,0.7869674185463658,1.0,0.0,0.12231419386389078
24bits,float24,0.7969924812030076,0.9999999999998684,0.0,0.12050617547379931
24bits,posit20,0.7969924812030076,0.9999999999997004,0.0,0.12050482606000437
24bits,posit24,0.7969924812030076,0.9999999999999954,0.0,0.12050566943890133
24bits,float24,0.807017543859649,0.9999999999998759,0.0,0.1187672656646713
24bits,posit20,0.807017543859649,0.9999999999997149,0.0,0.11876596795364709
24bits,posit24,0.807017543859649,0.9999999999999946,0.0,0.1187667790185379
24bits,float24,0.8170426065162903,0.9999999999998814,0.0,0.11709466475577027
24bits,posit20,0.8170426065162903,0.999999999999739,0.0,0.11709341629130036
24bits,posit24,0.8170426065162903,1.0,0.0,0.11709419657730731
24bits,float24,0.8270676691729322,0.9999999999998782,0.0,0.11548523919634994
24bits,posit20,0.8270676691729322,0.9999999999997594,0.0,0.11548403766361355
24bits,posit24,0.8270676691729322,1.0,0.0,0.11548478861748727
24bits,float24,0.837092731829574,0.9999999999998836,0.0,0.1139360348597879
24bits,posit20,0.837092731829574,0.9999999999997736,0.0,0.11393487807578725
24bits,posit24,0.837092731829574,0.9999999999999941,0.0,0.11393560106189057
24bits,float24,0.8471177944862154,0.9999999999998785,0.0,0.11244426496025225
24bits,posit20,0.8471177944862154,0.9999999999997806,0.0,0.11244315086498238
24bits,posit24,0.8471177944862154,0.9999999999999976,0.0,0.11244384717080742
24bits,float24,0.8571428571428568,0.9999999999998895,0.0,0.11100729890345551
24bits,posit20,0.8571428571428568,0.9999999999998008,0.0,0.11100622555175514
24bits,posit24,0.8571428571428568,0.9999999999999953,0.0,0.11100689639301771
24bits,float24,0.8671679197994986,0.9999999999998873,0.0,0.10962265199018362
24bits,posit20,0.8671679197994986,0.9999999999998118,0.0,0.10962161754420327
24bits,posit24,0.8671679197994986,0.9999999999999972,0.0,0.10962226406955018
24bits,float24,0.8771929824561404,0.9999999999998904,0.0,0.10828797589912213
24bits,posit20,0.8771929824561404,0.9999999999998161,0.0,0.10828697862136223
24bits,posit24,0.8771929824561404,0.9999999999999948,0.0,0.10828747725678586
24bits,float24,0.8872180451127818,0.9999999999998997,0.0,0.10700104988254595
24bits,posit20,0.8872180451127818,0.9999999999998365,0.0,0.10700008812941071
24bits,posit24,0.8872180451127818,0.9999999999999937,0.0,0.10700056900267416
24bits,float24,0.8972431077694232,0.9999999999999027,0.0,0.10575977261470357
24bits,posit20,0.8972431077694232,0.999999999999849,0.0,0.1057588448305334
24bits,posit24,0.8972431077694232,1.0,0.0,0.10575930871945834
24bits,float24,0.907268170426065,0.9999999999999044,0.0,0.1045621546383809
24bits,posit20,0.907268170426065,0.9999999999998516,0.0,0.1045612593499173
24bits,posit24,0.907268170426065,1.0,0.0,0.10456170699112537
24bits,float24,0.9172932330827068,0.9999999999998991,0.0,0.10340631136017217
24bits,posit20,0.9172932330827068,0.9999999999998661,0.0,0.10340544717142515
24bits,posit24,0.9172932330827068,1.0,0.0,0.10340587926290426
24bits,float24,0.9273182957393482,0.9999999999999045,0.0,0.1022904565495339
24bits,posit20,0.9273182957393482,0.9999999999998759,0.0,0.10228962213701501
24bits,posit24,0.9273182957393482,0.9999999999999964,0.0,0.10229003934050238
24bits,float24,0.9373433583959896,0.999999999999897,0.0,0.10121289630077898
24bits,posit20,0.9373433583959896,0.9999999999998835,0.0,0.1012120904090743
24bits,posit24,0.9373433583959896,0.999999999999998,0.0,0.1012124933522712
24bits,float24,0.9473684210526314,0.9999999999999107,0.0,0.10017202342085045
24bits,posit20,0.9473684210526314,0.9999999999998823,0.0,0.10017124485850057
24bits,posit24,0.9473684210526314,1.0,0.0,0.10017163413713057
24bits,float24,0.9573934837092732,0.9999999999999101,0.0,0.09916631220901609
24bits,posit20,0.9573934837092732,0.999999999999892,0.0,0.09916555984468658
24bits,posit24,0.9573934837092732,1.0,0.0,0.09916593602441105
24bits,float24,0.9674185463659146,0.9999999999999184,0.0,0.09819431359763134
24bits,posit20,0.9674185463659146,0.9999999999999014,0.0,0.09819358635654371
24bits,posit24,0.9674185463659146,1.0,0.0,0.09819394997474715
24bits,float24,0.977443609022556,0.9999999999999063,0.0,0.09725465062580282
24bits,posit20,0.977443609022556,0.9999999999999007,0.0,0.09725394748641021
24bits,posit24,0.977443609022556,1.0,0.0,0.0972542990538607
24bits,float24,0.9874686716791978,0.9999999999999172,0.0,0.09634601422023233
24bits,posit20,0.9874686716791978,0.9999999999999107,0.0,0.0963453342111197
24bits,posit24,0.9874686716791978,0.9999999999999986,0.0,0.09634567421352055
24bits,float24,0.9974937343358397,0.9999999999927772,0.0,6.214601797471281
24bits,posit20,0.9974937343358397,0.9999999999926893,0.0,6.214601835713643
24bits,posit24,0.9974937343358397,0.9999999999999998,0.0,6.214601816607017
24bits,float24,1.007518796992481,0.9999999999342122,0.0,6.214551746040755
24bits,posit20,1.007518796992481,0.9999999999342122,0.0,6.214551746040755
24bits,posit24,1.007518796992481,0.9999999999999842,0.0,6.214551574124173
24bits,float24,1.0175438596491224,0.9999999999337769,0.0,6.214300894709881
24bits,posit20,1.0175438596491224,0.9999999999929832,0.0,6.214300360024071
24bits,posit24,1.0175438596491224,1.0,0.0,6.214300493739044
24bits,float24,1.0275689223057642,0.9999999999334147,0.0,6.213849698766522
24bits,posit20,1.0275689223057642,0.9999999999334147,0.0,6.213849698766522
24bits,posit24,1.0275689223057642,1.0,0.0,6.213849069511775
24bits,float24,1.037593984962406,0.9999999999330634,0.0,6.21319901308987
24bits,posit20,1.037593984962406,0.9999999999932663,0.0,6.213197871222695
24bits,posit24,1.037593984962406,0.9999999999999893,0.0,6.213198156732574
24bits,float24,1.0476190476190474,0.999999999932722,0.0,6.2123500508928595
24bits,posit20,1.0476190476190474,0.999999999932722,0.0,6.2123500508928595
24bits,posit24,1.0476190476190474,0.9999999999999993,0.0,6.212348969021234
24bits,float24,1.0576441102756888,0.9999999999324561,0.0,6.211304379637007
24bits,posit20,1.0576441102756888,0.9999999999935841,0.0,6.21130263905251
24bits,posit24,1.0576441102756888,0.9999999999999765,0.0,6.211303074240947
24bits,float24,1.0676691729323307,0.9999999999321698,0.0,6.210063915785392
24bits,posit20,1.0676691729323307,0.9999999999321698,0.0,6.210063915785392
24bits,posit24,1.0676691729323307,0.9999999999999825,0.0,6.210062389249762
24bits,float24,1.0776942355889725,0.9999999999319414,0.0,6.208630918424189
24bits,posit20,1.0776942355889725,0.9999999999938877,0.0,6.208628591831402
24bits,posit24,1.0776942355889725,0.9999999999999725,0.0,6.2086291735208565
24bits,float24,1.0877192982456139,0.9999999999317253,0.0,6.207007981789883
24bits,posit20,1.0877192982456139,0.9999999999317253,0.0,6.207007981789883
24bits,posit24,1.0877192982456139,0.9999999999999449,0.0,6.20700602166869
24bits,float24,1.0977443609022552,0.999999999931505,0.0,6.2051980267455775
24bits,posit20,1.0977443609022552,0.9999999999941764,0.0,6.20519513093017
24bits,posit24,1.0977443609022552,0.9999999999999318,0.0,6.205195854923934
24bits,float24,1.107769423558897,0.9999999999313607,0.0,6.203204291254923
24bits,posit20,1.107769423558897,0.9999999999313607,0.0,6.203204291254923
24bits,posit24,1.107769423558897,0.9999999999999174,0.0,6.203201911606439
24bits,float24,1.117794486215539,0.9999999999312276,0.0,6.2010303199078995
24bits,posit20,1.117794486215539,0.9999999999944944,0.0,6.201026875512773
24bits,posit24,1.117794486215539,0.999999999999886,0.0,6.201027736649877
24bits,float24,1.1278195488721803,0.9999999999311227,0.0,6.198679952557245
24bits,posit20,1.1278195488721803,0.9999999999311227,0.0,6.198679952557245
24bits,posit24,1.1278195488721803,0.9999999999998851,0.0,6.198677170237227
24bits,float24,1.1378446115288217,0.9999999999310446,0.0,6.19615731212852
24bits,posit20,1.1378446115288217,0.9999999999947952,0.0,6.196153343388433
24bits,posit24,1.1378446115288217,0.9999999999998669,0.0,6.196154335609919
24bits,float24,1.1478696741854635,0.999999999930995,0.0,6.193466791670524
24bits,posit20,1.1478696741854635,0.999999999930995,0.0,6.193466791670524
24bits,posit24,1.1478696741854635,0.9999999999998322,0.0,6.1934636261174685
24bits,float24,1.1578947368421053,0.999999999930987,0.0,6.190613040716132
24bits,posit20,1.1578947368421053,0.9999999999950776,0.0,6.190608575152078
24bits,posit24,1.1578947368421053,0.999999999999813,0.0,6.190609691577493
24bits,float24,1.1679197994987467,0.9999999999309609,0.0,6.187600951025743
24bits,posit20,1.1679197994987467,0.9999999999309609,0.0,6.187600951025743
24bits,posit24,1.1679197994987467,0.9999999999997905,0.0,6.187597424018527
24bits,float24,1.177944862155388,0.9999999999310225,0.0,6.18443564178787
24bits,posit20,1.177944862155388,0.9999999999953849,0.0,6.184430709867999
24bits,posit24,1.177944862155388,0.9999999999997834,0.0,6.184431942880083
24bits,float24,1.18796992481203,0.9999999999310648,0.0,6.1811224443527015
24bits,posit20,1.18796992481203,0.9999999999310648,0.0,6.1811224443527015
24bits,posit24,1.18796992481203,0.999999999999776,0.0,6.181118579745677
24bits,float24,1.1979949874686717,0.9999999999311641,0.0,6.177666886575162
24bits,posit20,1.1979949874686717,0.9999999999956707,0.0,6.177661521349296
24bits,posit24,1.1979949874686717,0.9999999999997511,0.0,6.177662862685453
24bits,float24,1.208020050125313,0.999999999931258,0.0,6.174074676844251
24bits,posit20,1.208020050125313,0.999999999931258,0.0,6.174074676844251
24bits,posit24,1.208020050125313,0.9999999999996957,0.0,6.174070500285266
24bits,float24,1.2180451127819545,0.999999999931409,0.0,6.170351687875196
24bits,posit20,1.2180451127819545,0.9999999999959652,0.0,6.17034592459032
24bits,posit24,1.2180451127819545,0.999999999999685,0.0,6.170347365438643
24bits,float24,1.2280701754385963,0.9999999999315539,0.0,6.166503940340158
24bits,posit20,1.2280701754385963,0.9999999999315539,0.0,6.166503940340158
24bits,posit24,1.2280701754385963,0.9999999999996585,0.0,6.166499478977221
24bits,float24,1.2380952380952381,0.9999999999317237,0.0,6.162537586411441
24bits,posit20,1.2380952380952381,0.999999999996237,0.0,6.16253146211568
24bits,posit24,1.2380952380952381,0.9999999999996464,0.0,6.1625329932140165
24bits,float24,1.2481203007518795,0.9999999999319613,0.0,6.1584588932898665
24bits,posit20,1.2481203007518795,0.9999999999319613,0.0,6.1584588932898665
24bits,posit24,1.2481203007518795,0.999999999999603,0.0,6.158454175471759
24bits,float24,1.258145363408521,0.9999999999321775,0.0,6.154274226788333
24bits,posit20,1.258145363408521,0.9999999999964996,0.0,6.154267779930491
24bits,posit24,1.258145363408521,0.9999999999995888,0.0,6.154269391666565
24bits,float24,1.2681704260651627,0.9999999999324319,0.0,6.149990035037957
24bits,posit20,1.2681704260651627,0.9999999999324319,0.0,6.149990035037957
24bits,posit24,1.2681704260651627,0.9999999999996747,0.0,6.149984265831887
24bits,float24,1.2781954887218046,0.9999999999326942,0.0,6.145612832381105
24bits,posit20,1.2781954887218046,0.9999999999967234,0.0,6.145606102412944
24bits,posit24,1.2781954887218046,0.9999999999996773,0.0,6.145606943669917
24bits,float24,1.288220551378446,0.9999999999330078,0.0,6.141149183512466
24bits,posit20,1.288220551378446,0.9999999999330078,0.0,6.141149183512466
24bits,posit24,1.288220551378446,0.9999999999997372,0.0,6.141143184065713
24bits,float24,1.2982456140350873,0.9999999999333113,0.0,6.136605687925251
24bits,posit20,1.2982456140350873,0.9999999999969826,0.0,6.136598714912772
24bits,posit24,1.2982456140350873,0.999999999999765,0.0,6.136599586548613
24bits,float24,1.3082706766917291,0.9999999999336795,0.0,6.131988964716074
24bits,posit20,1.3082706766917291,0.9999999999336795,0.0,6.131988964716074
