pair,fmt,I,rmse,rate_Hz
24bits,float24,1.0977443609022552,1.6711700774157803e-06,500.0
24bits,posit20,1.0977443609022552,4.867485663419942e-07,500.0
24bits,posit24,1.0977443609022552,5.273109459744942e-08,500.0
24bits,float24,1.107769423558897,1.6765783948876873e-06,500.0
24bits,posit20,1.107769423558897,1.6765783948876873e-06,500.0
24bits,posit24,1.107769423558897,5.813941196887057e-08,500.0
24bits,float24,1.117794486215539,1.6819867122591085e-06,500.0
24bits,posit20,1.117794486215539,4.759319313981801e-07,500.0
24bits,posit24,1.117794486215539,6.354772954126353e-08,500.0
24bits,float24,1.1278195488721803,1.6873950297310155e-06,500.0
24bits,posit20,1.1278195488721803,1.6873950297310155e-06,500.0
24bits,posit24,1.1278195488721803,6.895604691268469e-08,500.0
24bits,float24,1.1378446115288217,1.6928033471024367e-06,500.0
24bits,posit20,1.1378446115288217,4.651152966553378e-07,500.0
24bits,posit24,1.1378446115288217,7.436436418361991e-08,500.0
24bits,float24,1.1478696741854635,1.6982116645743439e-06,500.0
24bits,posit20,1.1478696741854635,1.6982116645743439e-06,500.0
24bits,posit24,1.1478696741854635,7.977268175601288e-08,500.0
24bits,float24,1.1578947368421053,1.703619981945765e-06,500.0
24bits,posit20,1.1578947368421053,4.542986619124955e-07,500.0
24bits,posit24,1.1578947368421053,8.518099912743403e-08,500.0
24bits,float24,1.1679197994987467,1.709028299317186e-06,500.0
24bits,posit20,1.1679197994987467,1.709028299317186e-06,500.0
24bits,posit24,1.1679197994987467,9.058931649885516e-08,500.0
24bits,float24,1.177944862155388,1.7144366166886072e-06,500.0
24bits,posit20,1.177944862155388,4.4348202706916727e-07,500.0
24bits,posit24,1.177944862155388,9.59976338702763e-08,500.0
24bits,float24,1.18796992481203,1.7198449341605142e-06,500.0
24bits,posit20,1.18796992481203,1.7198449341605142e-06,500.0
24bits,posit24,1.18796992481203,1.0140595134218336e-07,500.0
24bits,float24,1.1979949874686717,1.7252532514314493e-06,500.0
24bits,posit20,1.1979949874686717,4.326653922258391e-07,500.0
24bits,posit24,1.1979949874686717,1.068142687136045e-07,500.0
24bits,float24,1.208020050125313,1.7306615689033563e-06,500.0
24bits,posit20,1.208020050125313,1.7306615689033563e-06,500.0
24bits,posit24,1.208020050125313,1.1222258608502564e-07,500.0
24bits,float24,1.2180451127819545,1.7360698862747777e-06,500.0
24bits,posit20,1.2180451127819545,4.2184875758348275e-07,500.0
24bits,posit24,1.2180451127819545,1.1763090345644678e-07,500.0
24bits,float24,1.2280701754385963,1.7414782036461987e-06,500.0
24bits,posit20,1.2280701754385963,1.7414782036461987e-06,500.0
24bits,posit24,1.2280701754385963,1.2303922092835385e-07,500.0
24bits,float24,1.2380952380952381,1.7468865211181057e-06,500.0
24bits,posit20,1.2380952380952381,4.1103212263966866e-07,500.0
24bits,posit24,1.2380952380952381,1.2844753829977497e-07,500.0
24bits,float24,1.2481203007518795,1.7522948384895269e-06,500.0
24bits,posit20,1.2481203007518795,1.7522948384895269e-06,500.0
24bits,posit24,1.2481203007518795,1.3385585567119611e-07,500.0
24bits,float24,1.258145363408521,1.7577031557604624e-06,500.0
24bits,posit20,1.258145363408521,4.002154878968263e-07,500.0
24bits,posit24,1.258145363408521,1.3926417304261726e-07,500.0
24bits,float24,1.2681704260651627,1.763111473332855e-06,500.0
24bits,posit20,1.2681704260651627,1.763111473332855e-06,500.0
24bits,posit24,1.2681704260651627,1.2506733995519752e-07,500.0
24bits,float24,1.2781954887218046,1.7685197908047623e-06,500.0
24bits,posit20,1.2781954887218046,3.893988529530122e-07,500.0
24bits,posit24,1.2781954887218046,1.1965902248329045e-07,500.0
24bits,float24,1.288220551378446,1.7739281080756976e-06,500.0
24bits,posit20,1.288220551378446,1.7739281080756976e-06,500.0
24bits,posit24,1.288220551378446,1.1425070521235522e-07,500.0
24bits,float24,1.2982456140350873,1.7793364255476044e-06,500.0
24bits,posit20,1.2982456140350873,3.785822183106559e-07,500.0
24bits,posit24,1.2982456140350873,1.0884238774044816e-07,500.0
24bits,float24,1.3082706766917291,1.7847447430195114e-06,500.0
24bits,posit20,1.3082706766917291,1.7847447430195114e-06,500.0
24bits,posit24,1.3082706766917291,1.034340702685411e-07,500.0
24bits,float24,1.318295739348371,1.7901530603909326e-06,500.0
24bits,posit20,1.318295739348371,3.6776558336684175e-07,500.0
24bits,posit24,1.318295739348371,9.802575289711996e-08,500.0
24bits,float24,1.3283208020050123,1.7955613777623538e-06,500.0
24bits,posit20,1.3283208020050123,1.7955613777623538e-06,500.0
24bits,posit24,1.3283208020050123,9.261743552569881e-08,500.0
24bits,float24,1.3383458646616537,1.8009696950332889e-06,500.0
24bits,posit20,1.3383458646616537,3.569489486239995e-07,500.0
24bits,posit24,1.3383458646616537,8.720911815427768e-08,500.0
24bits,float24,1.3483709273182956,1.8063780126056822e-06,500.0
24bits,posit20,1.3483709273182956,1.8063780126056822e-06,500.0
24bits,posit24,1.3483709273182956,8.180080068237062e-08,500.0
24bits,float24,1.3583959899749374,1.8117863299771031e-06,500.0
24bits,posit20,1.3583959899749374,3.461323138811572e-07,500.0
24bits,posit24,1.3583959899749374,7.639248331094948e-08,500.0
24bits,float24,1.3684210526315788,1.8171946472480383e-06,500.0
24bits,posit20,1.3684210526315788,1.8171946472480383e-06,500.0
24bits,posit24,1.3684210526315788,7.098416604001426e-08,500.0
24bits,float24,1.3784461152882201,1.8226029648204311e-06,500.0
24bits,posit20,1.3784461152882201,3.353156788368572e-07,500.0
24bits,posit24,1.3784461152882201,6.557584846762129e-08,500.0
24bits,float24,1.388471177944862,1.8280112821918525e-06,500.0
24bits,posit20,1.388471177944862,1.8280112821918525e-06,500.0
24bits,posit24,1.388471177944862,6.016753109620014e-08,500.0
24bits,float24,1.3984962406015038,1.8334195994627878e-06,500.0
24bits,posit20,1.3984962406015038,3.244990441945008e-07,500.0
24bits,posit24,1.3984962406015038,5.475921382526493e-08,500.0
24bits,float24,1.4085213032581452,1.8388279169346948e-06,500.0
24bits,posit20,1.4085213032581452,1.8388279169346948e-06,500.0
24bits,posit24,1.4085213032581452,4.935089635335787e-08,500.0
24bits,float24,1.4185463659147866,1.8442362343061158e-06,500.0
24bits,posit20,1.4185463659147866,3.136824094516585e-07,500.0
24bits,posit24,1.4185463659147866,4.394257898193673e-08,500.0
24bits,float24,1.4285714285714284,1.8496445517780228e-06,500.0
24bits,posit20,1.4285714285714284,1.8496445517780228e-06,500.0
24bits,posit24,1.4285714285714284,3.8534261610515587e-08,500.0
24bits,float24,1.4385964912280702,1.85505286924993e-06,500.0
24bits,posit20,1.4385964912280702,3.0286577460833036e-07,500.0
24bits,posit24,1.4385964912280702,3.312594403812262e-08,500.0
24bits,float24,1.4486215538847116,1.8604611866213512e-06,500.0
24bits,posit20,1.4486215538847116,1.8604611866213512e-06,500.0
24bits,posit24,1.4486215538847116,2.7717626666701476e-08,500.0
24bits,float24,1.458646616541353,1.8658695039927724e-06,500.0
24bits,posit20,1.458646616541353,2.9204913976500217e-07,500.0
24bits,posit24,1.458646616541353,2.230930929528034e-08,500.0
24bits,float24,1.4686716791979948,1.8712778214646792e-06,500.0
24bits,posit20,1.4686716791979948,1.8712778214646792e-06,500.0
24bits,posit24,1.4686716791979948,1.690099182337328e-08,500.0
24bits,float24,1.4786967418546366,1.8766861387356145e-06,500.0
24bits,posit20,1.4786967418546366,2.8123250492167393e-07,500.0
24bits,posit24,1.4786967418546366,1.149267445195214e-08,500.0
24bits,float24,1.488721804511278,1.8820944561070357e-06,500.0
24bits,posit20,1.488721804511278,1.8820944561070357e-06,500.0
24bits,posit24,1.488721804511278,6.084357181016919e-09,500.0
24bits,float24,1.4987468671679194,1.8875027735789427e-06,500.0
24bits,posit20,1.4987468671679194,2.704158701788317e-07,500.0
24bits,posit24,1.4987468671679194,6.760397091098615e-10,500.0
24bits,float24,1.5087719298245612,1.892911090849878e-06,500.0
24bits,posit20,1.5087719298245612,1.892911090849878e-06,500.0
24bits,posit24,1.5087719298245612,4.7322775618253606e-09,500.0
24bits,float24,1.518796992481203,1.898319408422271e-06,500.0
24bits,posit20,1.518796992481203,2.595992353355035e-07,500.0
24bits,posit24,1.518796992481203,1.0140595134218336e-08,500.0
24bits,float24,1.5288220551378444,1.903727725793692e-06,500.0
24bits,posit20,1.5288220551378444,1.903727725793692e-06,500.0
24bits,posit24,1.5288220551378444,1.5548912505639475e-08,500.0
24bits,float24,1.5388471177944858,1.9091360431651135e-06,500.0
24bits,posit20,1.5388471177944858,2.4878260049217526e-07,500.0
24bits,posit24,1.5388471177944858,2.0957229877060616e-08,500.0
24bits,float24,1.5488721804511276,1.91454436063702e-06,500.0
24bits,posit20,1.5488721804511276,1.91454436063702e-06,500.0
24bits,posit24,1.5488721804511276,2.6365547348967672e-08,500.0
24bits,float24,1.5588972431077694,1.9199526781089275e-06,500.0
24bits,posit20,1.5588972431077694,2.3796596574933297e-07,500.0
24bits,posit24,1.5588972431077694,3.177386472038881e-08,500.0
24bits,float24,1.5689223057644108,1.9253609953798624e-06,500.0
24bits,posit20,1.5689223057644108,1.9253609953798624e-06,500.0
24bits,posit24,1.5689223057644108,3.7182181991324034e-08,500.0
24bits,float24,1.5789473684210522,1.9307693127512838e-06,500.0
24bits,posit20,1.5789473684210522,2.2714933100649074e-07,500.0
24bits,posit24,1.5789473684210522,4.259049946323109e-08,500.0
24bits,float24,1.588972431077694,1.936177630223191e-06,500.0
24bits,posit20,1.588972431077694,1.936177630223191e-06,500.0
24bits,posit24,1.588972431077694,4.7998817035624065e-08,500.0
24bits,float24,1.5989974937343359,1.941585947695098e-06,500.0
24bits,posit20,1.5989974937343359,2.163326960626766e-07,500.0
24bits,posit24,1.5989974937343359,5.34071344070452e-08,500.0
24bits,float24,1.6090225563909772,1.946994265066519e-06,500.0
24bits,posit20,1.6090225563909772,1.946994265066519e-06,500.0
24bits,posit24,1.6090225563909772,5.881545177846635e-08,500.0
24bits,float24,1.6190476190476186,1.95240258243794e-06,500.0
24bits,posit20,1.6190476190476186,2.0551606131983433e-07,500.0
24bits,posit24,1.6190476190476186,6.422376914988749e-08,500.0
24bits,float24,1.6290726817042605,1.957810899909847e-06,500.0
24bits,posit20,1.6290726817042605,1.957810899909847e-06,500.0
24bits,posit24,1.6290726817042605,6.963208662179454e-08,500.0
24bits,float24,1.6390977443609023,1.963219217180782e-06,500.0
24bits,posit20,1.6390977443609023,1.9469942657699204e-07,500.0
24bits,posit24,1.6390977443609023,7.504040389272976e-08,500.0
24bits,float24,1.6491228070175437,1.9686275345522035e-06,500.0
24bits,posit20,1.6491228070175437,1.9686275345522035e-06,500.0
24bits,posit24,1.6491228070175437,8.04487212641509e-08,500.0
24bits,float24,1.659147869674185,1.974035852024111e-06,500.0
24bits,posit20,1.659147869674185,1.8388279183414975e-07,500.0
24bits,posit24,1.659147869674185,8.585703873605796e-08,500.0
24bits,float24,1.6691729323308269,1.979444169496018e-06,500.0
24bits,posit20,1.6691729323308269,1.979444169496018e-06,500.0
24bits,posit24,1.6691729323308269,9.126535620796502e-08,500.0
24bits,float24,1.6791979949874687,1.984852486867439e-06,500.0
24bits,posit20,1.6791979949874687,1.7306615689033563e-07,500.0
24bits,posit24,1.6791979949874687,9.667367347890024e-08,500.0
24bits,float24,1.68922305764411,1.990260804339346e-06,500.0
24bits,posit20,1.68922305764411,1.990260804339346e-06,500.0
24bits,posit24,1.68922305764411,1.0208199105129321e-07,500.0
24bits,float24,1.6992481203007515,1.995669121610281e-06,500.0
24bits,posit20,1.6992481203007515,1.6224952214749337e-07,500.0
24bits,posit24,1.6992481203007515,1.0749030832222844e-07,500.0
24bits,float24,1.7092731829573933,2.001077438981702e-06,500.0
24bits,posit20,1.7092731829573933,2.001077438981702e-06,500.0
24bits,posit24,1.7092731829573933,1.1289862569364959e-07,500.0
24bits,float24,1.719298245614035,2.006485756453609e-06,500.0
24bits,posit20,1.719298245614035,1.5143288730416518e-07,500.0
24bits,posit24,1.719298245614035,1.1830694316555662e-07,500.0
24bits,float24,1.7293233082706765,2.0118940738250306e-06,500.0
24bits,posit20,1.7293233082706765,2.0118940738250306e-06,500.0
24bits,posit24,1.7293233082706765,1.237152605369778e-07,500.0
24bits,float24,1.7393483709273179,2.0173023911964515e-06,500.0
24bits,posit20,1.7393483709273179,1.4061625256132287e-07,500.0
24bits,posit24,1.7393483709273179,1.4061625256132287e-07,500.0
24bits,float24,1.7493734335839597,2.0227107086683586e-06,500.0
24bits,posit20,1.7493734335839597,2.0227107086683586e-06,500.0
24bits,posit24,1.7493734335839597,1.3520793508941585e-07,500.0
24bits,float24,1.7593984962406015,2.028119026140266e-06,500.0
24bits,posit20,1.7593984962406015,1.2979961761750877e-07,500.0
24bits,posit24,1.7593984962406015,1.2979961761750877e-07,500.0
24bits,float24,1.769423558897243,2.033527343511687e-06,500.0
24bits,posit20,1.769423558897243,2.033527343511687e-06,500.0
24bits,posit24,1.769423558897243,1.2439130024608763e-07,500.0
24bits,float24,1.7794486215538843,2.038935660883108e-06,500.0
24bits,posit20,1.7794486215538843,1.1898298287466649e-07,500.0
24bits,posit24,1.7794486215538843,1.1898298287466649e-07,500.0
24bits,float24,1.789473684210526,2.044343978254529e-06,500.0
24bits,posit20,1.789473684210526,2.044343978254529e-06,500.0
24bits,posit24,1.789473684210526,1.1357466550324537e-07,500.0
24bits,float24,1.799498746867168,2.0497522957264363e-06,500.0
24bits,posit20,1.799498746867168,1.0816634813182421e-07,500.0
24bits,posit24,1.799498746867168,1.0816634813182421e-07,500.0
24bits,float24,1.8095238095238093,2.0551606130978573e-06,500.0
24bits,posit20,1.8095238095238093,2.0551606130978573e-06,500.0
24bits,posit24,1.8095238095238093,1.0275803065991716e-07,500.0
24bits,float24,1.8195488721804507,2.0605689304692782e-06,500.0
24bits,posit20,1.8195488721804507,9.734971328849602e-08,500.0
24bits,posit24,1.8195488721804507,9.734971328849602e-08,500.0
24bits,float24,1.8295739348370925,2.0659772478406996e-06,500.0
24bits,posit20,1.8295739348370925,2.0659772478406996e-06,500.0
24bits,posit24,1.8295739348370925,9.194139601756079e-08,500.0
24bits,float24,1.8395989974937343,2.071385565212121e-06,500.0
24bits,posit20,1.8395989974937343,8.653307844516782e-08,500.0
24bits,posit24,1.8395989974937343,8.653307844516782e-08,500.0
24bits,float24,1.8496240601503757,2.076793882684028e-06,500.0
24bits,posit20,1.8496240601503757,2.076793882684028e-06,500.0
24bits,posit24,1.8496240601503757,8.112476107374669e-08,500.0
24bits,float24,1.859649122807017,2.082202200155935e-06,500.0
24bits,posit20,1.859649122807017,7.571644360183963e-08,500.0
24bits,posit24,1.859649122807017,7.571644360183963e-08,500.0
24bits,float24,1.869674185463659,2.087610517326384e-06,500.0
24bits,posit20,1.869674185463659,2.087610517326384e-06,500.0
24bits,posit24,1.869674185463659,7.030812633090441e-08,500.0
24bits,float24,1.8796992481203008,2.0930188348987774e-06,500.0
24bits,posit20,1.8796992481203008,6.489980885899734e-08,500.0
24bits,posit24,1.8796992481203008,6.489980885899734e-08,500.0
24bits,float24,1.8897243107769421,2.098427152270198e-06,500.0
24bits,posit20,1.8897243107769421,2.098427152270198e-06,500.0
24bits,posit24,1.8897243107769421,5.9491491487576206e-08,500.0
24bits,float24,1.8997493734335835,2.1038354696416197e-06,500.0
24bits,posit20,1.8997493734335835,5.4083174116155075e-08,500.0
24bits,posit24,1.8997493734335835,5.4083174116155075e-08,500.0
24bits,float24,1.9097744360902253,2.1092437871135263e-06,500.0
24bits,posit20,1.9097744360902253,2.1092437871135263e-06,500.0
24bits,posit24,1.9097744360902253,4.867485674473393e-08,500.0
24bits,float24,1.9197994987468672,2.1146521045854333e-06,500.0
24bits,posit20,1.9197994987468672,4.326653917234095e-08,500.0
24bits,posit24,1.9197994987468672,4.326653917234095e-08,500.0
24bits,float24,1.9298245614035086,2.1200604219568543e-06,500.0
24bits,posit20,1.9298245614035086,2.1200604219568543e-06,500.0
24bits,posit24,1.9298245614035086,3.7858221800919813e-08,500.0
24bits,float24,1.93984962406015,2.1254687393282757e-06,500.0
24bits,posit20,1.93984962406015,3.244990452998459e-08,500.0
24bits,posit24,1.93984962406015,3.244990452998459e-08,500.0
24bits,float24,1.9498746867167918,2.130877056699697e-06,500.0
24bits,posit20,1.9498746867167918,2.130877056699697e-06,500.0
24bits,posit24,1.9498746867167918,2.7041587058077538e-08,500.0
24bits,float24,1.9598997493734336,2.136285374071118e-06,500.0
24bits,posit20,1.9598997493734336,2.1633269686656393e-08,500.0
24bits,posit24,1.9598997493734336,2.1633269686656393e-08,500.0
24bits,float24,1.969924812030075,2.141693691543025e-06,500.0
24bits,posit20,1.969924812030075,2.141693691543025e-06,500.0
24bits,posit24,1.969924812030075,1.6224952315235255e-08,500.0
24bits,float24,1.9799498746867163,2.1471020088139604e-06,500.0
24bits,posit20,1.9799498746867163,1.0816634843328197e-08,500.0
24bits,posit24,1.9799498746867163,1.0816634843328197e-08,500.0
24bits,float24,1.9899749373433582,5.4083173714211396e-09,500.0
24bits,posit20,1.9899749373433582,2.1633269611291954e-06,500.0
24bits,posit24,1.9899749373433582,5.4083173714211396e-09,500.0
24bits,float24,2.0,0.0,500.0
24bits,posit20,2.0,0.0,500.0
24bits,posit24,2.0,0.0,500.0
32bits,float32,-2.0,0.0,0.0
32bits,posit32,-2.0,0.0,0.0
32bits,float32,-1.9899749373433584,1.542883130699242e+16,0.0
32bits,posit32,-1.9899749373433584,1.542883130699242e+16,0.0
32bits,float32,-1.9799498746867168,1.7236894247463266e+16,0.0
32bits,posit32,-1.9799498746867168,1.7236894247463266e+16,0.0
32bits,float32,-1.9699248120300752,1808070979906359.2,0.0
32bits,posit32,-1.9699248120300752,1808070979906359.2,0.0
32bits,float32,-1.9598997493734336,1.3620769014014546e+16,0.0
32bits,posit32,-1.9598997493734336,1.3620769014014546e+16,0.0
32bits,float32,-1.949874686716792,1.904496494520852e+16,0.0
32bits,posit32,-1.949874686716792,1.904496494520852e+16,0.0
32bits,float32,-1.9398496240601504,3616129129643945.5,0.0
32bits,posit32,-1.9398496240601504,3616129129643945.5,0.0
32bits,float32,-1.9298245614035088,1.1812697254523228e+16,0.0
32bits,posit32,-1.9298245614035088,1.1812697254523228e+16,0.0
32bits,float32,-1.9197994987468672,2.0853032907548236e+16,0.0
32bits,posit32,-1.9197994987468672,2.0853032907548236e+16,0.0
32bits,float32,-1.9097744360902256,5424195287907222.0,0.0
32bits,posit32,-1.9097744360902256,5424195287907222.0,0.0
32bits,float32,-1.899749373433584,1.0004623270273738e+16,0.0
32bits,posit32,-1.899749373433584,1.0004623270273738e+16,0.0
32bits,float32,-1.8897243107769424,2.266109369824359e+16,0.0
32bits,posit32,-1.8897243107769424,2.266109369824359e+16,0.0
32bits,float32,-1.8796992481203008,7232264541883155.0,0.0
32bits,posit32,-1.8796992481203008,7232264541883155.0,0.0
32bits,float32,-1.8696741854636592,8196570534440595.0,0.0
32bits,posit32,-1.8696741854636592,8196570534440595.0,0.0
32bits,float32,-1.8596491228070176,2.362540142350901e+16,0.0
32bits,posit32,-1.8596491228070176,2.362540142350901e+16,0.0
32bits,float32,-1.849624060150376,9040327307839922.0,0.0
32bits,posit32,-1.849624060150376,9040327307839922.0,0.0
32bits,float32,-1.8395989974937343,6388503932021193.0,0.0
32bits,posit32,-1.8395989974937343,6388503932021193.0,0.0
32bits,float32,-1.8295739348370927,2.1817329430563892e+16,0.0
32bits,posit32,-1.8295739348370927,2.1817329430563892e+16,0.0
32bits,float32,-1.8195488721804511,1.084839885366933e+16,0.0
32bits,posit32,-1.8195488721804511,1.084839885366933e+16,0.0
32bits,float32,-1.8095238095238095,4580435586717939.0,0.0
32bits,posit32,-1.8095238095238095,4580435586717939.0,0.0
32bits,float32,-1.799498746867168,2.0009268258515156e+16,0.0
32bits,posit32,-1.799498746867168,2.0009268258515156e+16,0.0
32bits,float32,-1.7894736842105263,1.2656466545234322e+16,0.0
32bits,posit32,-1.7894736842105263,1.2656466545234322e+16,0.0
32bits,float32,-1.7794486215538847,2772369988675436.0,0.0
32bits,posit32,-1.7794486215538847,2772369988675436.0,0.0
32bits,float32,-1.7694235588972431,1.8201206668420824e+16,0.0
32bits,posit32,-1.7694235588972431,1.8201206668420824e+16,0.0
32bits,float32,-1.7593984962406015,1.4464525869246116e+16,0.0
32bits,posit32,-1.7593984962406015,1.4464525869246116e+16,0.0
32bits,float32,-1.74937343358396,964302054863691.4,0.0
32bits,posit32,-1.74937343358396,964302054863691.4,0.0
32bits,float32,-1.7393483709273183,1.6393132753569836e+16,0.0
32bits,posit32,-1.7393483709273183,1.6393132753569836e+16,0.0
32bits,float32,-1.7293233082706767,1.6272596859603068e+16,0.0
32bits,posit32,-1.7293233082706767,1.6272596859603068e+16,0.0
32bits,float32,-1.719298245614035,843767212451473.8,0.0
32bits,posit32,-1.719298245614035,843767212451473.8,0.0
32bits,float32,-1.7092731829573935,1.4585061545353112e+16,0.0
32bits,posit32,-1.7092731829573935,1.4585061545353112e+16,0.0
32bits,float32,-1.699248120300752,1.8080658342120144e+16,0.0
32bits,posit32,-1.699248120300752,1.8080658342120144e+16,0.0
32bits,float32,-1.6892230576441103,2651830428299965.0,0.0
32bits,posit32,-1.6892230576441103,2651830428299965.0,0.0
32bits,float32,-1.6791979949874687,1.2776992643797872e+16,0.0
32bits,posit32,-1.6791979949874687,1.2776992643797872e+16,0.0
32bits,float32,-1.669172932330827,1.988872648558776e+16,0.0
32bits,posit32,-1.669172932330827,1.988872648558776e+16,0.0
32bits,float32,-1.6591478696741855,4459896693767882.5,0.0
32bits,posit32,-1.6591478696741855,4459896693767882.5,0.0
32bits,float32,-1.6491228070175439,1.096893823651441e+16,0.0
32bits,posit32,-1.6491228070175439,1.096893823651441e+16,0.0
32bits,float32,-1.6390977443609023,2.169679149003853e+16,0.0
32bits,posit32,-1.6390977443609023,2.169679149003853e+16,0.0
32bits,float32,-1.6290726817042607,6267961697119021.0,0.0
32bits,posit32,-1.6290726817042607,6267961697119021.0,0.0
32bits,float32,-1.619047619047619,9160866861552582.0,0.0
32bits,posit32,-1.619047619047619,9160866861552582.0,0.0
32bits,float32,-1.6090225563909775,2.35048576826376e+16,0.0
32bits,posit32,-1.6090225563909775,2.35048576826376e+16,0.0
32bits,float32,-1.5989974937343359,8076033776358752.0,0.0
32bits,posit32,-1.5989974937343359,8076033776358752.0,0.0
32bits,float32,-1.5889724310776943,7352803917481338.0,0.0
32bits,posit32,-1.5889724310776943,7352803917481338.0,0.0
32bits,float32,-1.5789473684210527,2.278163523514368e+16,0.0
32bits,posit32,-1.5789473684210527,2.278163523514368e+16,0.0
32bits,float32,-1.568922305764411,9884092473156086.0,0.0
32bits,posit32,-1.568922305764411,9884092473156086.0,0.0
32bits,float32,-1.5588972431077694,5544734257248730.0,0.0
32bits,posit32,-1.5588972431077694,5544734257248730.0,0.0
32bits,float32,-1.5488721804511278,2.0973566280581708e+16,0.0
32bits,posit32,-1.5488721804511278,2.0973566280581708e+16,0.0
32bits,float32,-1.5388471177944862,1.1692160149066572e+16,0.0
32bits,posit32,-1.5388471177944862,1.1692160149066572e+16,0.0
32bits,float32,-1.5288220551378446,3736666876899023.0,0.0
32bits,posit32,-1.5288220551378446,3736666876899023.0,0.0
32bits,float32,-1.518796992481203,1.9165509377762788e+16,0.0
32bits,posit32,-1.518796992481203,1.9165509377762788e+16,0.0
32bits,float32,-1.5087719298245614,1.3500223711827234e+16,0.0
32bits,posit32,-1.5087719298245614,1.3500223711827234e+16,0.0
32bits,float32,-1.4987468671679198,1928605738731219.2,0.0
32bits,posit32,-1.4987468671679198,1928605738731219.2,0.0
32bits,float32,-1.4887218045112782,1.7357432670801486e+16,0.0
32bits,posit32,-1.4887218045112782,1.7357432670801486e+16,0.0
32bits,float32,-1.4786967418546366,1.5308295798432554e+16,0.0
32bits,posit32,-1.4786967418546366,1.5308295798432554e+16,0.0
32bits,float32,-1.468671679197995,120541505768147.58,0.0
32bits,posit32,-1.468671679197995,120541505768147.58,0.0
32bits,float32,-1.4586466165413534,1.5549370091777214e+16,0.0
32bits,posit32,-1.4586466165413534,1.5549370091777214e+16,0.0
32bits,float32,-1.4486215538847118,1.7116360850527618e+16,0.0
32bits,posit32,-1.4486215538847118,1.7116360850527618e+16,0.0
32bits,float32,-1.4385964912280702,1687527481162679.2,0.0
32bits,posit32,-1.4385964912280702,1687527481162679.2,0.0
32bits,float32,-1.4285714285714286,1.3741304736202488e+16,0.0
32bits,posit32,-1.4285714285714286,1.3741304736202488e+16,0.0
32bits,float32,-1.418546365914787,1.8924428927918356e+16,0.0
32bits,posit32,-1.418546365914787,1.8924428927918356e+16,0.0
32bits,float32,-1.4085213032581454,3495590484952790.5,0.0
32bits,posit32,-1.4085213032581454,3495590484952790.5,0.0
32bits,float32,-1.3984962406015038,1.1933237296404844e+16,0.0
32bits,posit32,-1.3984962406015038,1.1933237296404844e+16,0.0
32bits,float32,-1.3884711779448622,2.073249638124806e+16,0.0
32bits,posit32,-1.3884711779448622,2.073249638124806e+16,0.0
32bits,float32,-1.3784461152882206,5303658000045638.0,0.0
32bits,posit32,-1.3784461152882206,5303658000045638.0,0.0
32bits,float32,-1.368421052631579,1.0125171920153748e+16,0.0
32bits,posit32,-1.368421052631579,1.0125171920153748e+16,0.0
32bits,float32,-1.3583959899749374,2.2540559159912748e+16,0.0
32bits,posit32,-1.3583959899749374,2.2540559159912748e+16,0.0
32bits,float32,-1.3483709273182958,7111729578733145.0,0.0
32bits,posit32,-1.3483709273182958,7111729578733145.0,0.0
32bits,float32,-1.3383458646616542,8317107889408085.0,0.0
32bits,posit32,-1.3383458646616542,8317107889408085.0,0.0
32bits,float32,-1.3283208020050126,2.37459367801792e+16,0.0
32bits,posit32,-1.3283208020050126,2.37459367801792e+16,0.0
32bits,float32,-1.318295739348371,8919792380661292.0,0.0
32bits,posit32,-1.318295739348371,8919792380661292.0,0.0
32bits,float32,-1.3082706766917294,6509038782950274.0,0.0
32bits,posit32,-1.3082706766917294,6509038782950274.0,0.0
32bits,float32,-1.2982456140350878,2.1937873912886892e+16,0.0
32bits,posit32,-1.2982456140350878,2.1937873912886892e+16,0.0
32bits,float32,-1.2882205513784462,1.0727862257961602e+16,0.0
32bits,posit32,-1.2882205513784462,1.0727862257961602e+16,0.0
32bits,float32,-1.2781954887218046,4700972140552823.0,0.0
32bits,posit32,-1.2781954887218046,4700972140552823.0,0.0
32bits,float32,-1.268170426065163,2.0129799659272052e+16,0.0
32bits,posit32,-1.268170426065163,2.0129799659272052e+16,0.0
32bits,float32,-1.2581453634085213,1.2535928066713424e+16,0.0
32bits,posit32,-1.2581453634085213,1.2535928066713424e+16,0.0
32bits,float32,-1.2481203007518797,2892908964002901.0,0.0
32bits,posit32,-1.2481203007518797,2892908964002901.0,0.0
32bits,float32,-1.2380952380952381,1.832173712742274e+16,0.0
32bits,posit32,-1.2380952380952381,1.832173712742274e+16,0.0
32bits,float32,-1.2280701754385965,1.4343990959108668e+16,0.0
32bits,posit32,-1.2280701754385965,1.4343990959108668e+16,0.0
32bits,float32,-1.218045112781955,1084837509941319.1,0.0
32bits,posit32,-1.218045112781955,1084837509941319.1,0.0
32bits,float32,-1.2080200501253133,1.6513672717612964e+16,0.0
32bits,posit32,-1.2080200501253133,1.6513672717612964e+16,0.0
32bits,float32,-1.1979949874686717,1.6152057238832558e+16,0.0
32bits,posit32,-1.1979949874686717,1.6152057238832558e+16,0.0
32bits,float32,-1.1879699248120301,723226614576497.0,0.0
32bits,posit32,-1.1879699248120301,723226614576497.0,0.0
32bits,float32,-1.1779448621553885,1.470560940533263e+16,0.0
32bits,posit32,-1.1779448621553885,1.470560940533263e+16,0.0
