I,type,rmse_spike,total_spikes,firing_rate,sparsity
0.5885885885885882,posit24,0.0,100,1000.0,0.0
0.5885885885885882,posit32,0.0,100,1000.0,0.0
0.5965965965965969,float64,0.0,100,1000.0,0.0
0.5965965965965969,float32,0.0,100,1000.0,0.0
0.5965965965965969,float16,0.0,100,1000.0,0.0
0.5965965965965969,posit16,0.0,100,1000.0,0.0
0.5965965965965969,posit20,0.0,100,1000.0,0.0
0.5965965965965969,posit24,0.0,100,1000.0,0.0
0.5965965965965969,posit32,0.0,100,1000.0,0.0
0.6046046046046047,float64,0.0,100,1000.0,0.0
0.6046046046046047,float32,0.0,100,1000.0,0.0
0.6046046046046047,float16,0.0,100,1000.0,0.0
0.6046046046046047,posit16,0.0,100,1000.0,0.0
0.6046046046046047,posit20,0.0,100,1000.0,0.0
0.6046046046046047,posit24,0.0,100,1000.0,0.0
0.6046046046046047,posit32,0.0,100,1000.0,0.0
0.6126126126126126,float64,0.0,100,1000.0,0.0
0.6126126126126126,float32,0.0,100,1000.0,0.0
0.6126126126126126,float16,0.0,100,1000.0,0.0
0.6126126126126126,posit16,0.0,100,1000.0,0.0
0.6126126126126126,posit20,0.0,100,1000.0,0.0
0.6126126126126126,posit24,0.0,100,1000.0,0.0
0.6126126126126126,posit32,0.0,100,1000.0,0.0
0.6206206206206204,float64,0.0,100,1000.0,0.0
0.6206206206206204,float32,0.0,100,1000.0,0.0
0.6206206206206204,float16,0.0,100,1000.0,0.0
0.6206206206206204,posit16,0.0,100,1000.0,0.0
0.6206206206206204,posit20,0.0,100,1000.0,0.0
0.6206206206206204,posit24,0.0,100,1000.0,0.0
0.6206206206206204,posit32,0.0,100,1000.0,0.0
0.6286286286286282,float64,0.0,100,1000.0,0.0
0.6286286286286282,float32,0.0,100,1000.0,0.0
0.6286286286286282,float16,0.0,100,1000.0,0.0
0.6286286286286282,posit16,0.0,100,1000.0,0.0
0.6286286286286282,posit20,0.0,100,1000.0,0.0
0.6286286286286282,posit24,0.0,100,1000.0,0.0
0.6286286286286282,posit32,0.0,100,1000.0,0.0
0.6366366366366369,float64,0.0,100,1000.0,0.0
0.6366366366366369,float32,0.0,100,1000.0,0.0
0.6366366366366369,float16,0.0,100,1000.0,0.0
0.6366366366366369,posit16,0.0,100,1000.0,0.0
0.6366366366366369,posit20,0.0,100,1000.0,0.0
0.6366366366366369,posit24,0.0,100,1000.0,0.0
0.6366366366366369,posit32,0.0,100,1000.0,0.0
0.6446446446446448,float64,0.0,100,1000.0,0.0
0.6446446446446448,float32,0.0,100,1000.0,0.0
0.6446446446446448,float16,0.0,100,1000.0,0.0
0.6446446446446448,posit16,0.0,100,1000.0,0.0
0.6446446446446448,posit20,0.0,100,1000.0,0.0
0.6446446446446448,posit24,0.0,100,1000.0,0.0
0.6446446446446448,posit32,0.0,100,1000.0,0.0
0.6526526526526526,float64,0.0,100,1000.0,0.0
0.6526526526526526,float32,0.0,100,1000.0,0.0
0.6526526526526526,float16,0.0,100,1000.0,0.0
0.6526526526526526,posit16,0.0,100,1000.0,0.0
0.6526526526526526,posit20,0.0,100,1000.0,0.0
0.6526526526526526,posit24,0.0,100,1000.0,0.0
0.6526526526526526,posit32,0.0,100,1000.0,0.0
0.6606606606606604,float64,0.0,100,1000.0,0.0
0.6606606606606604,float32,0.0,100,1000.0,0.0
0.6606606606606604,float16,0.0,100,1000.0,0.0
0.6606606606606604,posit16,0.0,100,1000.0,0.0
0.6606606606606604,posit20,0.0,100,1000.0,0.0
0.6606606606606604,posit24,0.0,100,1000.0,0.0
0.6606606606606604,posit32,0.0,100,1000.0,0.0
0.6686686686686683,float64,0.0,100,1000.0,0.0
0.6686686686686683,float32,0.0,100,1000.0,0.0
0.6686686686686683,float16,0.0,100,1000.0,0.0
0.6686686686686683,posit16,0.0,100,1000.0,0.0
0.6686686686686683,posit20,0.0,100,1000.0,0.0
0.6686686686686683,posit24,0.0,100,1000.0,0.0
0.6686686686686683,posit32,0.0,100,1000.0,0.0
0.676676676676677,float64,0.0,100,1000.0,0.0
0.676676676676677,float32,0.0,100,1000.0,0.0
0.676676676676677,float16,0.0,100,1000.0,0.0
0.676676676676677,posit16,0.0,100,1000.0,0.0
0.676676676676677,posit20,0.0,100,1000.0,0.0
0.676676676676677,posit24,0.0,100,1000.0,0.0
0.676676676676677,posit32,0.0,100,1000.0,0.0
0.6846846846846848,float64,0.0,100,1000.0,0.0
0.6846846846846848,float32,0.0,100,1000.0,0.0
0.6846846846846848,float16,0.0,100,1000.0,0.0
0.6846846846846848,posit16,0.0,100,1000.0,0.0
0.6846846846846848,posit20,0.0,100,1000.0,0.0
0.6846846846846848,posit24,0.0,100,1000.0,0.0
0.6846846846846848,posit32,0.0,100,1000.0,0.0
0.6926926926926926,float64,0.0,100,1000.0,0.0
0.6926926926926926,float32,0.0,100,1000.0,0.0
0.6926926926926926,float16,0.0,100,1000.0,0.0
0.6926926926926926,posit16,0.0,100,1000.0,0.0
0.6926926926926926,posit20,0.0,100,1000.0,0.0
0.6926926926926926,posit24,0.0,100,1000.0,0.0
0.6926926926926926,posit32,0.0,100,1000.0,0.0
0.7007007007007005,float64,0.0,100,1000.0,0.0
0.7007007007007005,float32,0.0,100,1000.0,0.0
0.7007007007007005,float16,0.0,100,1000.0,0.0
0.7007007007007005,posit16,0.0,100,1000.0,0.0
0.7007007007007005,posit20,0.0,100,1000.0,0.0
0.7007007007007005,posit24,0.0,100,1000.0,0.0
0.7007007007007005,posit32,0.0,100,1000.0,0.0
0.7087087087087083,float64,0.0,100,1000.0,0.0
0.7087087087087083,float32,0.0,100,1000.0,0.0
0.7087087087087083,float16,0.0,100,1000.0,0.0
0.7087087087087083,posit16,0.0,100,1000.0,0.0
0.7087087087087083,posit20,0.0,100,1000.0,0.0
0.7087087087087083,posit24,0.0,100,1000.0,0.0
0.7087087087087083,posit32,0.0,100,1000.0,0.0
0.716716716716717,float64,0.0,100,1000.0,0.0
0.716716716716717,float32,0.0,100,1000.0,0.0
0.716716716716717,float16,0.0,100,1000.0,0.0
0.716716716716717,posit16,0.0,100,1000.0,0.0
0.716716716716717,posit20,0.0,100,1000.0,0.0
0.716716716716717,posit24,0.0,100,1000.0,0.0
0.716716716716717,posit32,0.0,100,1000.0,0.0
0.7247247247247248,float64,0.0,100,1000.0,0.0
0.7247247247247248,float32,0.0,100,1000.0,0.0
0.7247247247247248,float16,0.0,100,1000.0,0.0
0.7247247247247248,posit16,0.0,100,1000.0,0.0
0.7247247247247248,posit20,0.0,100,1000.0,0.0
0.7247247247247248,posit24,0.0,100,1000.0,0.0
0.7247247247247248,posit32,0.0,100,1000.0,0.0
0.7327327327327327,float64,0.0,100,1000.0,0.0
0.7327327327327327,float32,0.0,100,1000.0,0.0
0.7327327327327327,float16,0.0,100,1000.0,0.0
0.7327327327327327,posit16,0.0,100,1000.0,0.0
0.7327327327327327,posit20,0.0,100,1000.0,0.0
0.7327327327327327,posit24,0.0,100,1000.0,0.0
0.7327327327327327,posit32,0.0,100,1000.0,0.0
0.7407407407407405,float64,0.0,100,1000.0,0.0
0.7407407407407405,float32,0.0,100,1000.0,0.0
0.7407407407407405,float16,0.0,100,1000.0,0.0
0.7407407407407405,posit16,0.0,100,1000.0,0.0
0.7407407407407405,posit20,0.0,100,1000.0,0.0
0.7407407407407405,posit24,0.0,100,1000.0,0.0
0.7407407407407405,posit32,0.0,100,1000.0,0.0
0.7487487487487483,float64,0.0,100,1000.0,0.0
0.7487487487487483,float32,0.0,100,1000.0,0.0
0.7487487487487483,float16,0.0,100,1000.0,0.0
0.7487487487487483,posit16,0.0,100,1000.0,0.0
0.7487487487487483,posit20,0.0,100,1000.0,0.0
0.7487487487487483,posit24,0.0,100,1000.0,0.0
0.7487487487487483,posit32,0.0,100,1000.0,0.0
0.756756756756757,float64,0.0,100,1000.0,0.0
0.756756756756757,float32,0.0,100,1000.0,0.0
0.756756756756757,float16,0.0,100,1000.0,0.0
0.756756756756757,posit16,0.0,100,1000.0,0.0
0.756756756756757,posit20,0.0,100,1000.0,0.0
0.756756756756757,posit24,0.0,100,1000.0,0.0
0.756756756756757,posit32,0.0,100,1000.0,0.0
0.7647647647647648,float64,0.0,100,1000.0,0.0
0.7647647647647648,float32,0.0,100,1000.0,0.0
0.7647647647647648,float16,0.0,100,1000.0,0.0
0.7647647647647648,posit16,0.0,100,1000.0,0.0
0.7647647647647648,posit20,0.0,100,1000.0,0.0
0.7647647647647648,posit24,0.0,100,1000.0,0.0
0.7647647647647648,posit32,0.0,100,1000.0,0.0
0.7727727727727727,float64,0.0,100,1000.0,0.0
0.7727727727727727,float32,0.0,100,1000.0,0.0
0.7727727727727727,float16,0.0,100,1000.0,0.0
0.7727727727727727,posit16,0.0,100,1000.0,0.0
0.7727727727727727,posit20,0.0,100,1000.0,0.0
0.7727727727727727,posit24,0.0,100,1000.0,0.0
0.7727727727727727,posit32,0.0,100,1000.0,0.0
0.7807807807807805,float64,0.0,100,1000.0,0.0
0.7807807807807805,float32,0.0,100,1000.0,0.0
0.7807807807807805,float16,0.0,100,1000.0,0.0
0.7807807807807805,posit16,0.0,100,1000.0,0.0
0.7807807807807805,posit20,0.0,100,1000.0,0.0
0.7807807807807805,posit24,0.0,100,1000.0,0.0
0.7807807807807805,posit32,0.0,100,1000.0,0.0
0.7887887887887883,float64,0.0,100,1000.0,0.0
0.7887887887887883,float32,0.0,100,1000.0,0.0
0.7887887887887883,float16,0.0,100,1000.0,0.0
0.7887887887887883,posit16,0.0,100,1000.0,0.0
0.7887887887887883,posit20,0.0,100,1000.0,0.0
0.7887887887887883,posit24,0.0,100,1000.0,0.0
0.7887887887887883,posit32,0.0,100,1000.0,0.0
0.796796796796797,float64,0.0,100,1000.0,0.0
0.796796796796797,float32,0.0,100,1000.0,0.0
0.796796796796797,float16,0.0,100,1000.0,0.0
0.796796796796797,posit16,0.0,100,1000.0,0.0
0.796796796796797,posit20,0.0,100,1000.0,0.0
0.796796796796797,posit24,0.0,100,1000.0,0.0
0.796796796796797,posit32,0.0,100,1000.0,0.0
0.8048048048048049,float64,0.0,100,1000.0,0.0
0.8048048048048049,float32,0.0,100,1000.0,0.0
0.8048048048048049,float16,0.0,100,1000.0,0.0
0.8048048048048049,posit16,0.0,100,1000.0,0.0
0.8048048048048049,posit20,0.0,100,1000.0,0.0
0.8048048048048049,posit24,0.0,100,1000.0,0.0
0.8048048048048049,posit32,0.0,100,1000.0,0.0
0.8128128128128127,float64,0.0,100,1000.0,0.0
0.8128128128128127,float32,0.0,100,1000.0,0.0
0.8128128128128127,float16,0.0,100,1000.0,0.0
0.8128128128128127,posit16,0.0,100,1000.0,0.0
0.8128128128128127,posit20,0.0,100,1000.0,0.0
0.8128128128128127,posit24,0.0,100,1000.0,0.0
0.8128128128128127,posit32,0.0,100,1000.0,0.0
0.8208208208208205,float64,0.0,100,1000.0,0.0
0.8208208208208205,float32,0.0,100,1000.0,0.0
0.8208208208208205,float16,0.0,100,1000.0,0.0
0.8208208208208205,posit16,0.0,100,1000.0,0.0
0.8208208208208205,posit20,0.0,100,1000.0,0.0
0.8208208208208205,posit24,0.0,100,1000.0,0.0
0.8208208208208205,posit32,0.0,100,1000.0,0.0
0.8288288288288284,float64,0.0,100,1000.0,0.0
0.8288288288288284,float32,0.0,100,1000.0,0.0
0.8288288288288284,float16,0.0,100,1000.0,0.0
0.8288288288288284,posit16,0.0,100,1000.0,0.0
0.8288288288288284,posit20,0.0,100,1000.0,0.0
0.8288288288288284,posit24,0.0,100,1000.0,0.0
0.8288288288288284,posit32,0.0,100,1000.0,0.0
0.8368368368368371,float64,0.0,100,1000.0,0.0
0.8368368368368371,float32,0.0,100,1000.0,0.0
0.8368368368368371,float16,0.0,100,1000.0,0.0
0.8368368368368371,posit16,0.0,100,1000.0,0.0
0.8368368368368371,posit20,0.0,100,1000.0,0.0
0.8368368368368371,posit24,0.0,100,1000.0,0.0
0.8368368368368371,posit32,0.0,100,1000.0,0.0
0.8448448448448449,float64,0.0,100,1000.0,0.0
0.8448448448448449,float32,0.0,100,1000.0,0.0
0.8448448448448449,float16,0.0,100,1000.0,0.0
0.8448448448448449,posit16,0.0,100,1000.0,0.0
0.8448448448448449,posit20,0.0,100,1000.0,0.0
0.8448448448448449,posit24,0.0,100,1000.0,0.0
0.8448448448448449,posit32,0.0,100,1000.0,0.0
0.8528528528528527,float64,0.0,100,1000.0,0.0
0.8528528528528527,float32,0.0,100,1000.0,0.0
0.8528528528528527,float16,0.0,100,1000.0,0.0
0.8528528528528527,posit16,0.0,100,1000.0,0.0
0.8528528528528527,posit20,0.0,100,1000.0,0.0
0.8528528528528527,posit24,0.0,100,1000.0,0.0
0.8528528528528527,posit32,0.0,100,1000.0,0.0
0.8608608608608606,float64,0.0,100,1000.0,0.0
0.8608608608608606,float32,0.0,100,1000.0,0.0
0.8608608608608606,float16,0.0,100,1000.0,0.0
0.8608608608608606,posit16,0.0,100,1000.0,0.0
0.8608608608608606,posit20,0.0,100,1000.0,0.0
0.8608608608608606,posit24,0.0,100,1000.0,0.0
0.8608608608608606,posit32,0.0,100,1000.0,0.0
0.8688688688688693,float64,0.0,100,1000.0,0.0
0.8688688688688693,float32,0.0,100,1000.0,0.0
0.8688688688688693,float16,0.0,100,1000.0,0.0
0.8688688688688693,posit16,0.0,100,1000.0,0.0
0.8688688688688693,posit20,0.0,100,1000.0,0.0
0.8688688688688693,posit24,0.0,100,1000.0,0.0
0.8688688688688693,posit32,0.0,100,1000.0,0.0
0.8768768768768771,float64,0.0,100,1000.0,0.0
0.8768768768768771,float32,0.0,100,1000.0,0.0
0.8768768768768771,float16,0.0,100,1000.0,0.0
0.8768768768768771,posit16,0.0,100,1000.0,0.0
0.8768768768768771,posit20,0.0,100,1000.0,0.0
0.8768768768768771,posit24,0.0,100,1000.0,0.0
0.8768768768768771,posit32,0.0,100,1000.0,0.0
0.8848848848848849,float64,0.0,100,1000.0,0.0
0.8848848848848849,float32,0.0,100,1000.0,0.0
0.8848848848848849,float16,0.0,100,1000.0,0.0
0.8848848848848849,posit16,0.0,100,1000.0,0.0
0.8848848848848849,posit20,0.0,100,1000.0,0.0
0.8848848848848849,posit24,0.0,100,1000.0,0.0
0.8848848848848849,posit32,0.0,100,1000.0,0.0
0.8928928928928928,float64,0.0,100,1000.0,0.0
0.8928928928928928,float32,0.0,100,1000.0,0.0
0.8928928928928928,float16,0.0,100,1000.0,0.0
0.8928928928928928,posit16,0.0,100,1000.0,0.0
0.8928928928928928,posit20,0.0,100,1000.0,0.0
0.8928928928928928,posit24,0.0,100,1000.0,0.0
0.8928928928928928,posit32,0.0,100,1000.0,0.0
0.9009009009009006,float64,0.0,100,1000.0,0.0
0.9009009009009006,float32,0.0,100,1000.0,0.0
0.9009009009009006,float16,0.0,100,1000.0,0.0
0.9009009009009006,posit16,0.0,100,1000.0,0.0
0.9009009009009006,posit20,0.0,100,1000.0,0.0
0.9009009009009006,posit24,0.0,100,1000.0,0.0
0.9009009009009006,posit32,0.0,100,1000.0,0.0
0.9089089089089093,float64,0.0,100,1000.0,0.0
0.9089089089089093,float32,0.0,100,1000.0,0.0
0.9089089089089093,float16,0.0,100,1000.0,0.0
0.9089089089089093,posit16,0.0,100,1000.0,0.0
0.9089089089089093,posit20,0.0,100,1000.0,0.0
0.9089089089089093,posit24,0.0,100,1000.0,0.0
0.9089089089089093,posit32,0.0,100,1000.0,0.0
0.9169169169169171,float64,0.0,100,1000.0,0.0
0.9169169169169171,float32,0.0,100,1000.0,0.0
0.9169169169169171,float16,0.0,100,1000.0,0.0
0.9169169169169171,posit16,0.0,100,1000.0,0.0
0.9169169169169171,posit20,0.0,100,1000.0,0.0
0.9169169169169171,posit24,0.0,100,1000.0,0.0
0.9169169169169171,posit32,0.0,100,1000.0,0.0
0.924924924924925,float64,0.0,100,1000.0,0.0
0.924924924924925,float32,0.0,100,1000.0,0.0
0.924924924924925,float16,0.0,100,1000.0,0.0
0.924924924924925,posit16,0.0,100,1000.0,0.0
0.924924924924925,posit20,0.0,100,1000.0,0.0
0.924924924924925,posit24,0.0,100,1000.0,0.0
0.924924924924925,posit32,0.0,100,1000.0,0.0
0.9329329329329328,float64,0.0,100,1000.0,0.0
0.9329329329329328,float32,0.0,100,1000.0,0.0
0.9329329329329328,float16,0.0,100,1000.0,0.0
0.9329329329329328,posit16,0.0,100,1000.0,0.0
0.9329329329329328,posit20,0.0,100,1000.0,0.0
0.9329329329329328,posit24,0.0,100,1000.0,0.0
0.9329329329329328,posit32,0.0,100,1000.0,0.0
0.9409409409409406,float64,0.0,100,1000.0,0.0
0.9409409409409406,float32,0.0,100,1000.0,0.0
0.9409409409409406,float16,0.0,100,1000.0,0.0
0.9409409409409406,posit16,0.0,100,1000.0,0.0
0.9409409409409406,posit20,0.0,100,1000.0,0.0
0.9409409409409406,posit24,0.0,100,1000.0,0.0
0.9409409409409406,posit32,0.0,100,1000.0,0.0
0.9489489489489493,float64,0.0,100,1000.0,0.0
0.9489489489489493,float32,0.0,100,1000.0,0.0
0.9489489489489493,float16,0.0,100,1000.0,0.0
0.9489489489489493,posit16,0.0,100,1000.0,0.0
0.9489489489489493,posit20,0.0,100,1000.0,0.0
0.9489489489489493,posit24,0.0,100,1000.0,0.0
0.9489489489489493,posit32,0.0,100,1000.0,0.0
0.9569569569569571,float64,0.0,100,1000.0,0.0
0.9569569569569571,float32,0.0,100,1000.0,0.0
0.9569569569569571,float16,0.0,100,1000.0,0.0
0.9569569569569571,posit16,0.0,100,1000.0,0.0
0.9569569569569571,posit20,0.0,100,1000.0,0.0
0.9569569569569571,posit24,0.0,100,1000.0,0.0
0.9569569569569571,posit32,0.0,100,1000.0,0.0
0.964964964964965,float64,0.0,100,1000.0,0.0
0.964964964964965,float32,0.0,100,1000.0,0.0
0.964964964964965,float16,0.0,100,1000.0,0.0
0.964964964964965,posit16,0.0,100,1000.0,0.0
0.964964964964965,posit20,0.0,100,1000.0,0.0
0.964964964964965,posit24,0.0,100,1000.0,0.0
0.964964964964965,posit32,0.0,100,1000.0,0.0
0.9729729729729728,float64,0.0,100,1000.0,0.0
0.9729729729729728,float32,0.0,100,1000.0,0.0
0.9729729729729728,float16,0.0,100,1000.0,0.0
0.9729729729729728,posit16,0.0,100,1000.0,0.0
0.9729729729729728,posit20,0.0,100,1000.0,0.0
0.9729729729729728,posit24,0.0,100,1000.0,0.0
0.9729729729729728,posit32,0.0,100,1000.0,0.0
0.9809809809809806,float64,0.0,100,1000.0,0.0
0.9809809809809806,float32,0.0,100,1000.0,0.0
0.9809809809809806,float16,0.0,100,1000.0,0.0
0.9809809809809806,posit16,0.0,100,1000.0,0.0
0.9809809809809806,posit20,0.0,100,1000.0,0.0
0.9809809809809806,posit24,0.0,100,1000.0,0.0
0.9809809809809806,posit32,0.0,100,1000.0,0.0
0.9889889889889893,float64,0.0,100,1000.0,0.0
0.9889889889889893,float32,0.0,100,1000.0,0.0
0.9889889889889893,float16,0.0,100,1000.0,0.0
0.9889889889889893,posit16,0.0,100,1000.0,0.0
0.9889889889889893,posit20,0.0,100,1000.0,0.0
0.9889889889889893,posit24,0.0,100,1000.0,0.0
0.9889889889889893,posit32,0.0,100,1000.0,0.0
0.9969969969969972,float64,0.0,100,1000.0,0.0
0.9969969969969972,float32,0.0,100,1000.0,0.0
0.9969969969969972,float16,0.0,100,1000.0,0.0
0.9969969969969972,posit16,0.0,100,1000.0,0.0
0.9969969969969972,posit20,0.0,100,1000.0,0.0
0.9969969969969972,posit24,0.0,100,1000.0,0.0
0.9969969969969972,posit32,0.0,100,1000.0,0.0
1.005005005005005,float64,0.0,100,1000.0,0.0
1.005005005005005,float32,0.0,100,1000.0,0.0
1.005005005005005,float16,0.0,100,1000.0,0.0
1.005005005005005,posit16,0.0,100,1000.0,0.0
1.005005005005005,posit20,0.0,100,1000.0,0.0
1.005005005005005,posit24,0.0,100,1000.0,0.0
1.005005005005005,posit32,0.0,100,1000.0,0.0
1.0130130130130128,float64,0.0,100,1000.0,0.0
1.0130130130130128,float32,0.0,100,1000.0,0.0
1.0130130130130128,float16,0.0,100,1000.0,0.0
1.0130130130130128,posit16,0.0,100,1000.0,0.0
1.0130130130130128,posit20,0.0,100,1000.0,0.0
1.0130130130130128,posit24,0.0,100,1000.0,0.0
1.0130130130130128,posit32,0.0,100,1000.0,0.0
1.0210210210210207,float64,0.0,100,1000.0,0.0
1.0210210210210207,float32,0.0,100,1000.0,0.0
1.0210210210210207,float16,0.0,100,1000.0,0.0
1.0210210210210207,posit16,0.0,100,1000.0,0.0
1.0210210210210207,posit20,0.0,100,1000.0,0.0
1.0210210210210207,posit24,0.0,100,1000.0,0.0
1.0210210210210207,posit32,0.0,100,1000.0,0.0
1.0290290290290294,float64,0.0,100,1000.0,0.0
1.0290290290290294,float32,0.0,100,1000.0,0.0
1.0290290290290294,float16,0.0,100,1000.0,0.0
1.0290290290290294,posit16,0.0,100,1000.0,0.0
1.0290290290290294,posit20,0.0,100,1000.0,0.0
1.0290290290290294,posit24,0.0,100,1000.0,0.0
1.0290290290290294,posit32,0.0,100,1000.0,0.0
1.0370370370370372,float64,0.0,100,1000.0,0.0
1.0370370370370372,float32,0.0,100,1000.0,0.0
1.0370370370370372,float16,0.0,100,1000.0,0.0
1.0370370370370372,posit16,0.0,100,1000.0,0.0
1.0370370370370372,posit20,0.0,100,1000.0,0.0
1.0370370370370372,posit24,0.0,100,1000.0,0.0
1.0370370370370372,posit32,0.0,100,1000.0,0.0
1.045045045045045,float64,0.0,100,1000.0,0.0
1.045045045045045,float32,0.0,100,1000.0,0.0
1.045045045045045,float16,0.0,100,1000.0,0.0
1.045045045045045,posit16,0.0,100,1000.0,0.0
1.045045045045045,posit20,0.0,100,1000.0,0.0
1.045045045045045,posit24,0.0,100,1000.0,0.0
1.045045045045045,posit32,0.0,100,1000.0,0.0
1.0530530530530529,float64,0.0,100,1000.0,0.0
1.0530530530530529,float32,0.0,100,1000.0,0.0
1.0530530530530529,float16,0.0,100,1000.0,0.0
1.0530530530530529,posit16,0.0,100,1000.0,0.0
1.0530530530530529,posit20,0.0,100,1000.0,0.0
1.0530530530530529,posit24,0.0,100,1000.0,0.0
1.0530530530530529,posit32,0.0,100,1000.0,0.0
1.0610610610610607,float64,0.0,100,1000.0,0.0
1.0610610610610607,float32,0.0,100,1000.0,0.0
1.0610610610610607,float16,0.0,100,1000.0,0.0
1.0610610610610607,posit16,0.0,100,1000.0,0.0
1.0610610610610607,posit20,0.0,100,1000.0,0.0
1.0610610610610607,posit24,0.0,100,1000.0,0.0
1.0610610610610607,posit32,0.0,100,1000.0,0.0
1.0690690690690694,float64,0.0,100,1000.0,0.0
1.0690690690690694,float32,0.0,100,1000.0,0.0
1.0690690690690694,float16,0.0,100,1000.0,0.0
1.0690690690690694,posit16,0.0,100,1000.0,0.0
1.0690690690690694,posit20,0.0,100,1000.0,0.0
1.0690690690690694,posit24,0.0,100,1000.0,0.0
1.0690690690690694,posit32,0.0,100,1000.0,0.0
1.0770770770770772,float64,0.0,100,1000.0,0.0
1.0770770770770772,float32,0.0,100,1000.0,0.0
1.0770770770770772,float16,0.0,100,1000.0,0.0
1.0770770770770772,posit16,0.0,100,1000.0,0.0
1.0770770770770772,posit20,0.0,100,1000.0,0.0
1.0770770770770772,posit24,0.0,100,1000.0,0.0
1.0770770770770772,posit32,0.0,100,1000.0,0.0
1.085085085085085,float64,0.0,100,1000.0,0.0
1.085085085085085,float32,0.0,100,1000.0,0.0
1.085085085085085,float16,0.0,100,1000.0,0.0
1.085085085085085,posit16,0.0,100,1000.0,0.0
1.085085085085085,posit20,0.0,100,1000.0,0.0
1.085085085085085,posit24,0.0,100,1000.0,0.0
1.085085085085085,posit32,0.0,100,1000.0,0.0
1.0930930930930929,float64,0.0,100,1000.0,0.0
1.0930930930930929,float32,0.0,100,1000.0,0.0
1.0930930930930929,float16,0.0,100,1000.0,0.0
1.0930930930930929,posit16,0.0,100,1000.0,0.0
1.0930930930930929,posit20,0.0,100,1000.0,0.0
1.0930930930930929,posit24,0.0,100,1000.0,0.0
1.0930930930930929,posit32,0.0,100,1000.0,0.0
1.1011011011011007,float64,0.0,100,1000.0,0.0
1.1011011011011007,float32,0.0,100,1000.0,0.0
1.1011011011011007,float16,0.0,100,1000.0,0.0
1.1011011011011007,posit16,0.0,100,1000.0,0.0
1.1011011011011007,posit20,0.0,100,1000.0,0.0
1.1011011011011007,posit24,0.0,100,1000.0,0.0
1.1011011011011007,posit32,0.0,100,1000.0,0.0
1.1091091091091094,float64,0.0,100,1000.0,0.0
1.1091091091091094,float32,0.0,100,1000.0,0.0
1.1091091091091094,float16,0.0,100,1000.0,0.0
1.1091091091091094,posit16,0.0,100,1000.0,0.0
1.1091091091091094,posit20,0.0,100,1000.0,0.0
1.1091091091091094,posit24,0.0,100,1000.0,0.0
1.1091091091091094,posit32,0.0,100,1000.0,0.0
1.1171171171171173,float64,0.0,100,1000.0,0.0
1.1171171171171173,float32,0.0,100,1000.0,0.0
1.1171171171171173,float16,0.0,100,1000.0,0.0
1.1171171171171173,posit16,0.0,100,1000.0,0.0
1.1171171171171173,posit20,0.0,100,1000.0,0.0
1.1171171171171173,posit24,0.0,100,1000.0,0.0
1.1171171171171173,posit32,0.0,100,1000.0,0.0
1.125125125125125,float64,0.0,100,1000.0,0.0
1.125125125125125,float32,0.0,100,1000.0,0.0
1.125125125125125,float16,0.0,100,1000.0,0.0
1.125125125125125,posit16,0.0,100,1000.0,0.0
1.125125125125125,posit20,0.0,100,1000.0,0.0
1.125125125125125,posit24,0.0,100,1000.0,0.0
1.125125125125125,posit32,0.0,100,1000.0,0.0
1.133133133133133,float64,0.0,100,1000.0,0.0
1.133133133133133,float32,0.0,100,1000.0,0.0
1.133133133133133,float16,0.0,100,1000.0,0.0
1.133133133133133,posit16,0.0,100,1000.0,0.0
1.133133133133133,posit20,0.0,100,1000.0,0.0
1.133133133133133,posit24,0.0,100,1000.0,0.0
1.133133133133133,posit32,0.0,100,1000.0,0.0
1.1411411411411407,float64,0.0,100,1000.0,0.0
1.1411411411411407,float32,0.0,100,1000.0,0.0
1.1411411411411407,float16,0.0,100,1000.0,0.0
1.1411411411411407,posit16,0.0,100,1000.0,0.0
1.1411411411411407,posit20,0.0,100,1000.0,0.0
1.1411411411411407,posit24,0.0,100,1000.0,0.0
1.1411411411411407,posit32,0.0,100,1000.0,0.0
1.1491491491491495,float64,0.0,100,1000.0,0.0
1.1491491491491495,float32,0.0,100,1000.0,0.0
1.1491491491491495,float16,0.0,100,1000.0,0.0
1.1491491491491495,posit16,0.0,100,1000.0,0.0
1.1491491491491495,posit20,0.0,100,1000.0,0.0
1.1491491491491495,posit24,0.0,100,1000.0,0.0
1.1491491491491495,posit32,0.0,100,1000.0,0.0
1.1571571571571573,float64,0.0,100,1000.0,0.0
1.1571571571571573,float32,0.0,100,1000.0,0.0
1.1571571571571573,float16,0.0,100,1000.0,0.0
1.1571571571571573,posit16,0.0,100,1000.0,0.0
1.1571571571571573,posit20,0.0,100,1000.0,0.0
1.1571571571571573,posit24,0.0,100,1000.0,0.0
1.1571571571571573,posit32,0.0,100,1000.0,0.0
1.165165165165165,float64,0.0,100,1000.0,0.0
1.165165165165165,float32,0.0,100,1000.0,0.0
1.165165165165165,float16,0.0,100,1000.0,0.0
1.165165165165165,posit16,0.0,100,1000.0,0.0
1.165165165165165,posit20,0.0,100,1000.0,0.0
1.165165165165165,posit24,0.0,100,1000.0,0.0
1.165165165165165,posit32,0.0,100,1000.0,0.0
1.173173173173173,float64,0.0,100,1000.0,0.0
1.173173173173173,float32,0.0,100,1000.0,0.0
1.173173173173173,float16,0.0,100,1000.0,0.0
