Tiempo (ms),Voltaje (mV)
193.0,-59.6969869699
193.10000000000002,-59.593955839599
193.20000000000002,-59.48989439799499
193.29999999999998,-59.38479234197493
193.4,-59.27863926539468
193.5,-59.17142465804862
193.60000000000002,-59.06313790462911
193.70000000000002,-58.9537682836754
193.79999999999998,-58.84330496651215
193.9,-58.73173701617727
194.0,-58.61905338633905
194.10000000000002,-58.50524292020244
194.20000000000002,-58.39029434940446
194.29999999999998,-58.27419629289851
194.4,-58.15693725582749
194.5,-58.03850562838577
194.60000000000002,-57.91888968466963
194.70000000000002,-57.798077581516324
194.79999999999998,-57.67605735733149
194.9,-57.552816930904804
195.0,-57.42834410021385
195.1,-57.30262654121599
195.20000000000002,-57.17565180662815
195.3,-57.04740732469443
195.4,-56.917880397941374
195.5,-56.78705820192079
195.6,-56.65492778394
195.70000000000002,-56.5214760617794
195.8,-56.386689822397194
195.9,-56.250555720621165
196.0,-56.11306027782738
196.1,-55.97418988060565
196.20000000000002,-55.8339307794117
196.3,-55.69226908720582
196.4,-55.54919077807788
196.5,-55.404681685858655
196.6,-55.25872750271724
196.70000000000002,-55.111313777744414
196.8,-54.962425915521855
196.9,-54.81204917467707
197.0,-54.66016866642384
197.1,-54.50676935308808
197.20000000000002,-54.35183604661896
197.3,-54.19535340708516
197.4,-54.037305941156006
197.5,-53.87767800056756
197.6,-53.71645378057324
197.70000000000002,-53.553617318378976
197.8,-53.38915249156276
197.9,-53.22304301647839
198.0,-53.05527244664317
198.1,-52.885824171109604
198.20000000000002,-52.7146814128207
198.3,-52.54182722694891
198.4,-52.367244499218394
198.5,-52.19091594421058
198.6,-52.01282410365269
198.70000000000002,-51.832951344689214
198.8,-51.651279858136114
198.9,-51.46779165671747
199.0,-51.282468573284646
199.1,-51.0952922590175
199.20000000000002,-50.90624418160767
199.3,-50.715305623423745
199.4,-50.52245767965798
199.5,-50.32768125645456
199.6,-50.13095706901911
199.70000000000002,-60.0
199.8,-59.899998999999994
199.9,-59.79899799
200.0,-59.6969869699
